"ID","asset","scale","offsetX","offsetY","offsetZ","rotationX","rotationY","rotationZ"
1594,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_MiniRocketLauncher_000.m3",1,0,0,0,0,0,0
1595,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_MultiBeam_000.m3",1,0,0,0,0,0,0
1596,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_RapidFire_000.m3",1,0,0,0,0,0,0
1597,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_Sniper_000.m3",1,0,0,0,0,0,0
1598,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_SonicCannon_000.m3",1,0,0,0,0,0,0
1599,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_Stasis_000.m3",1,0,0,0,0,0,0
1600,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_WideBeam_000.m3",1,0,0,0,0,0,0
1601,"Art\Prop\Constructed\Pvp\Warplots\HoloTurret\PRP_Warplots_HoloTurret_FlingerLauncher_000.m3",1,0,0,0,0,0,0
1602,"Art\Prop\Constructed\PictureFrames\Imperium\PRP_PictureFrame_Imperium_006.m3",0.2,0,0,0,90,0,0
1603,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Aurin_000.m3",0.6,0,-0.1,0,0,0,0
1604,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Cassian_000.m3",0.6,0,-0.1,0,0,0,0
1605,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Chua_000.m3",0.6,0,-0.1,0,0,0,0
1606,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Drakken_000.m3",0.6,0,-0.1,0,0,0,0
1607,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Exile_000.m3",0.6,0,-0.1,0,0,0,0
1608,"Art\Prop\Housing\Decor\Floors\PRP_Floors_Granok_000.m3",0.6,0,-0.1,0,0,0,0
1609,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Aurin_000.m3",0.6,0,0,0,0,0,0
1610,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Cassian_000.m3",0.6,0,0,0,0,0,0
1611,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Chua_000.m3",0.6,0,0,0,0,0,0
1612,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Drakken_000.m3",0.6,0,0,0,0,0,0
1613,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Exile_000.m3",0.6,0,0,0,0,0,0
1614,"Art\Prop\Housing\Decor\Pillars\PRP_Pillar_Granok_000.m3",0.6,0,0,0,0,0,0
1615,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Aurin_000.m3",0.6,0,0,0,0,0,0
1616,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Cassian_000.m3",0.6,0,0,0,0,0,0
1617,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Chua_000.m3",0.6,0,0,0,0,0,0
1618,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Drakken_000.m3",0.6,0,0,0,0,0,0
1619,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Exile_000.m3",0.6,0,0,0,0,0,0
1620,"Art\Prop\Housing\Decor\Walls\PRP_Wall_Granok_000.m3",0.6,0,0,0,0,0,0
1621,"Art\Prop\Housing\Decor\Stairs\PRP_Housing_StairPlatform_000.m3",1,0,-0.05,0,0,0,0
1622,"Art\Prop\Housing\Decor\Stairs\PRP_Housing_Stairs_000.m3",1,0,0,0,0,0,0
1623,"Art\Prop\Natural\Strain\WrinkledPrunes\PRP_Strain_WrinkledPrunes_000.m3",0.5,0,0,0,0,0,0
1624,"Art\Prop\Natural\Strain\StrainTubes\PRP_Strain_TubesMedium_000.m3",1,0,0,0,0,0,0
1625,"Art\Prop\Natural\Strain\StrainTubes\PRP_Strain_MarrowTubes_000.m3",0.7,0,0,0,0,0,0
1626,"Art\Prop\Natural\Strain\StrainTubes\PRP_Strain_MarrowTubes_003.m3",1,0,0,0,0,0,0
1627,"Art\Prop\Natural\Strain\StrainTubes\PRP_Strain_MarrowTubes_005.m3",1,0,0,0,0,0,0
1628,"Art\Prop\Natural\Strain\SpireRib\PRP_Strain_Spirerib_001.m3",0.1,0,0,0,0,0,0
1629,"Art\Prop\Natural\Strain\Spire\PRP_Strain_Spire_Dead_000.m3",0.03,0,0,0,0,0,0
1630,"Art\Prop\Natural\Strain\Spawner\PRP_Strain_Spawner_MouthOnly_000.m3",1,0,0,0,0,0,0
1631,"Art\Prop\Natural\Strain\Spawner\PRP_Strain_Spawner_000.m3",0.25,0,0,0,0,0,0
1632,"Art\Prop\Natural\Strain\Rock\PRP_Rock_Strain_Large_009.m3",1,0,0,0,0,0,0
1633,"Art\Prop\Natural\Strain\PRP_Strain_Overgrowth_Web_000.m3",1,0,0,0,0,0,0
1634,"Art\Prop\Natural\Strain\PRP_Strain_Overgrowth_Corner_Thin_001.m3",1,0,0,0,0,0,0
1635,"Art\Prop\Natural\Strain\Mine\PRP_Strain_Mine_000.m3",1,0,0,0,0,0,0
1636,"Art\Prop\Natural\Strain\Heart\PRP_Strain_LonelyHeart_000.m3",0.4,0,0,0,0,0,0
1637,"Art\Prop\Natural\Strain\GooPile\PRP_Strain_GooPile_Large_000.m3",1,0,0,0,0,0,0
1638,"Art\Prop\Natural\Strain\Eyestalks\PRP_Strain_EyeStalks_001.m3",1,0,0,0,0,0,0
1639,"Art\Prop\Natural\Strain\Egg\PRP_Strain_Egg_002.m3",1,0,0,0,0,0,0
1640,"Art\Prop\Dungeon\GeneticArchives\Test_Tubes\PRP_GA_TestTubeStrain_Large_A_003.m3",1,0,0,0,0,0,0
1641,"Art\Prop\Dungeon\GeneticArchives\Test_Tubes\PRP_GA_TestTubeStrain_Large_A_000.m3",0.08,0,0,0,0,0,0
1642,"Art\Prop\Natural\Strain\CreepyBush\PRP_Strain_CreepyBush_002.m3",0.3,0,0,0,0,0,0
1643,"Art\Prop\Natural\Strain\Eyestalks\PRP_Strain_EyeStalks_002.m3",1,0,0,0,0,0,0
1644,"Art\Prop\Natural\Strain\JawBone\PRP_Strain_Jawbone_001.m3",1,0,0,0,0,0,0
1645,"Art\Prop\Natural\Strain\StrainTubes\PRP_Strain_TubesMedium_001.m3",1,0,0,0,0,0,0
1646,"Art\Prop\Constructed\MISC\PRP_MISC_CoconutMonkey_000.m3",3,0,0,0,0,0,0
1647,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_Ellevar_Tract_001.m3",1,0,0,0,90,0,0
1648,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_Ellevar_Tract_003.m3",1,0,0,0,90,0,0
1649,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_Grimvault_Tract_004.m3",1,0,0,0,90,0,0
1650,"Art\Prop\Housing\Decor\Posters\TBTF\PRP_TBTF_Malgrave_Tract_001.m3",1,0,0,0,90,0,0
1651,"Art\Prop\Natural\Rock\Exanite\Exanite_Wall\PRP_Rock_Exanite_Wall_003.m3",0.1,0,0,0,0,0,0
1652,"Art\Prop\Natural\Flowers\NecroBloom\PRP_Flower_NecroBloom_Exanite_000.m3",1,0,0,0,0,0,0
1653,"Art\Prop\Natural\Plant\Angler\PRP_Plant_AnglerAlienSmall_Exanite_000.m3",1,0,0,0,0,0,0
1654,"Art\Prop\Natural\Rock\Exanite\PRP_Rock_ExanitePillarCap_Large_000.m3",0.1,-1.5,0,0,0,0,0
1655,"Art\Prop\Natural\Tree\TreeofLife\PRP_Tree_TreeofLife_Exanite_000.m3",0.05,0,0,0,0,0,0
1656,"Art\Prop\Constructed\MISC\Eldan\PRP_Eldan_Pylon_Exanite001.m3",1,0,0,0,0,0,0
1660,"Art\Prop\Constructed\Machinery\PRP_ArkShip_Planter_006.m3",0.75,0,0,0,0,0,0
1661,"Art\Prop\Constructed\Vending\PRP_Aurin_VendorCart_000.m3",1,0,0,0,0,0,0
1662,"Art\Prop\Constructed\Walls\Generic\PRP_Brace_RetainingWall_000.m3",0.4,0,0,0,0,0,0
1663,"Art\Prop\Constructed\Walls\Generic\PRP_Brace_RetainingWall_001.m3",0.4,0,0,0,0,0,0
1664,"Art\Prop\Constructed\Walls\Generic\PRP_Brace_RetainingWall_002.m3",0.4,0,0,0,0,0,0
1665,"Art\Prop\Constructed\Holiday\ShadesEve\Effigy_Hangman\PRP_Effigy_Hangman_000.m3",1,-0.16,0,0.68,0,0,0
1666,"Art\Prop\Constructed\Holiday\ShadesEve\Effigy_Hangman\PRP_Effigy_Hangman_Head_000.m3",1,0,0,0,0,0,0
1667,"Art\Prop\Natural\Plant\PoisonSpores_ShadesEve\PRP_Plant_PoisonSpores_000.m3",1,0,0,0,0,0,0
1668,"Art\Prop\Natural\Plant\PoisonSpores_ShadesEve\PRP_Plant_PoisonSpores_001.m3",1,0,0,0,0,0,0
1669,"Art\Prop\Natural\Plant\PoisonSpores_ShadesEve\PRP_Plant_PoisonSpores_002.m3",1,0,0,0,0,0,0
1670,"Art\Prop\Natural\Roots\DeadBranchRoot\PRP_Root_Deadbranch_Thorny_006.m3",1,0,0,0,0,0,0
1671,"Art\Prop\Natural\Roots\DeadBranchRoot\PRP_Root_Deadbranch_Thorny_005.m3",1,0,0,0,0,0,0
1672,"Art\Prop\Natural\Roots\DeadBranchRoot\PRP_Root_Deadbranch_Thorny_004.m3",1,0,0,0,0,0,0
1673,"Art\Prop\Natural\Roots\DeadBranchRoot\PRP_Root_Deadbranch_Thorny_001.m3",1,0,0,0,0,0,0
1674,"Art\Prop\Natural\Roots\DeadBranchRoot\PRP_Root_Deadbranch_Thorny_000.m3",1,0,0,0,0,0,0
1675,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Gate_000.m3",0.5,0,0,0,0,0,0
1676,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Long_001.m3",1,0,0,0,0,0,0
1677,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Long_002.m3",0.2,0,0,0,0,0,0
1678,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Short_000.m3",0.4,0,0,0,0,0,0
1679,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Short_001.m3",0.4,0,0,0,0,0,0
1680,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Short_002.m3",1,0,0,0,180,0,0
1681,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Short_003.m3",1,0,0,0,180,0,0
1682,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\Hanging\PRP_ShadesEve_HangingDecoration_Short_004.m3",1,0,0,0,180,0,0
1683,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Lantern_000.m3",1,0,0,0,0,0,0
1684,"Art\Prop\Constructed\Holiday\ShadesEve\Plushies\PRP_ShadesEve_Plushie_HayBaby_000.m3",1,0,0,0,0,0,0
1685,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Post_000.m3",1,0,0,0,0,0,0
1686,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Post_001.m3",1,0,0,0,0,0,0
1687,"Art\Prop\Constructed\Holiday\ShadesEve\SpookyEyes\PRP_ShadesEve_SpookyEyes_000.m3",1,0,0,0,0,0,0
1688,"Art\Prop\Constructed\Holiday\ShadesEve\SpookyEyes\PRP_ShadesEve_SpookyEyes_001.m3",1,0,0,0,0,0,0
1689,"Art\Prop\Constructed\Holiday\ShadesEve\SpookyEyes\PRP_ShadesEve_SpookyEyes_002.m3",1,0,0,0,0,0,0
1690,"Art\Prop\Constructed\Holiday\ShadesEve\SpookyEyes\PRP_ShadesEve_SpookyEyes_003.m3",1,0,0,0,0,0,0
1691,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Statue_Rowsdower_000.m3",1,0,0,0,0,0,0
1692,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Syringe_000.m3",1,0,0,0,0,0,0
1693,"Art\Prop\Constructed\Holiday\ShadesEve\Urn\PRP_ShadesEve_Urn_000.m3",1,0,0,0,0,0,0
1694,"Art\Prop\Constructed\Holiday\ShadesEve\Urn\PRP_ShadesEve_Urn_001.m3",1,0,0,0,0,0,0
1695,"Art\Prop\Constructed\Holiday\ShadesEve\Wagon\PRP_ShadesEve_Wagon_000.m3",1,0,0,0,0,0,0
1696,"Art\Prop\Constructed\Holiday\ShadesEve\Wagon\PRP_ShadesEve_Wagon_001.m3",1,0,0,0,0,0,0
1697,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Wall_000.m3",0.5,0,0,0,0,0,0
1698,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Wall_001.m3",1,0,0,0,0,0,0
1699,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Wreath_000.m3",1,0,0,0,90,0,0
1700,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Stumpy_000.m3",1,0,0,0,0,0,0
1701,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Stumpy_001.m3",1,0,0,0,0,0,0
1702,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Stumpy_002.m3",1,0,0,0,0,0,0
1703,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Stumpy_003.m3",1,0,0,0,0,0,0
1704,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Effigy_000.m3",1,0,0,0,0,0,0
1705,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Bonefire_Tower_000.m3",0.1,0,0,0,0,0,0
1706,"Art\Prop\Constructed\Holiday\ShadesEve\BonePile\PRP_ShadesEve_BonePile_000.m3",1,0,0,0,0,0,0
1707,"Art\Prop\Constructed\Holiday\ShadesEve\Plushies\PRP_ShadesEve_Plushie_HayPerson_000.m3",1,0,0,0,0,0,0
1708,"Art\Prop\Constructed\Holiday\ShadesEve\Plushies\PRP_ShadesEve_Plushie_HayMouse_000.m3",2,0,0,0,0,0,0
1709,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Thorny_000.m3",0.3,0,0,0,0,0,0
1710,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Thorny_001.m3",0.5,0,0,0,0,0,0
1711,"Art\Structure\Model\Building_Kits\Protostar\OutdoorMall\STR_OutdoorMall_Stairs_Protostar_000.m3",1,0,0,0,0,0,0
1712,"Art\Prop\Constructed\Ship\Skyboat\PRP_Skyboat_Imodris_000.m3",0.2,0,0,0,0,0,0
1713,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarHorizontal_001.m3",1,0,0,0,90,0,0
1714,"Art\Structure\Model\Building_Kits\Protostar\OutdoorMall\STR_OutdoorMall_Balcony_Protostar_001.m3",1,0,0,0,0,0,0
1715,"Art\Prop\Constructed\Generator\Protostar\PRP_Generator_ProtostarSolar_002.m3",0.75,0,0,0,0,0,0
1716,"Art\Structure\Model\Building_Kits\Defiance\Fort_Kit\PRP_Fort_Kit_Ramp_Large.m3",0.3,0,0,0,0,0,0
1717,"Art\Structure\Model\Building_Kits\Imperium\Fort_Kit\PRP_Dominion_FortKit_Ramp_Upper_A.m3",0.5,0,0,0,0,0,0
1718,"Art\Structure\Model\Building_Kits\Defiance\Fort_Kit\PRP_Fort_Kit_Walkway_Corner_180_A_000.m3",0.56,0,0,0,0,0,0
1719,"Art\Prop\Natural\Tree\Hollow_Fat_LargeHoles_Needle\PRP_Tree_Hollow_Thorny_002.m3",0.4,0,0,0,0,0,0
1720,"Art\Prop\Natural\Plant\Gourd_ShadesEve\PRP_Gourd_ShadesEve_000.m3",1,0,0,0,0,0,0
1721,"Art\Prop\Natural\Plant\Gourd_ShadesEve\PRP_Gourd_ShadesEve_001.m3",1,0,0,0,0,0,0
1722,"Art\Prop\Natural\Plant\Gourd_ShadesEve\PRP_Gourd_ShadesEve_003.m3",1,0,0,0,0,0,0
1723,"Art\Prop\Natural\Plant\Gourd_ShadesEve\PRP_Gourd_ShadesEve_004.m3",1,0,0,0,0,0,0
1724,"Art\Prop\Natural\Plant\Gourd_ShadesEve\PRP_Gourd_ShadesEve_005.m3",1,0,0,0,0,0,0
1725,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceNoCandle_000.m3",1,0,0,0,0,0,0
1726,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceNoCandle_001.m3",1,0,0,0,0,0,0
1727,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceNoCandle_003.m3",1,0,0,0,0,0,0
1728,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceNoCandle_004.m3",1,0,0,0,0,0,0
1729,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceNoCandle_005.m3",1,0,0,0,0,0,0
1730,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceWithCandle_000.m3",1,0,0,0,0,0,0
1731,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceWithCandle_001.m3",1,0,0,0,0,0,0
1732,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceWithCandle_003.m3",1,0,0,0,0,0,0
1733,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceWithCandle_004.m3",1,0,0,0,0,0,0
1734,"Art\Prop\Housing\Decor\Holiday\ShadesEve\PRP_Gourd_ShadesEve_FaceWithCandle_005.m3",1,0,0,0,0,0,0
1735,"Art\Prop\Constructed\Holiday\ShadesEve\BonePile\PRP_ShadesEve_BonePile_000.m3",1,0,0,0,0,0,0
1736,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\PRP_ShadesEve_Decoration_MaskStanding_000.m3",1,0,0,0,0,0,0
1737,"Art\Prop\Constructed\Holiday\ShadesEve\Decoration\PRP_ShadesEve_Decoration_MaskStanding_001.m3",1,0,0,0,0,0,0
1738,"Art\Prop\Constructed\Holiday\ShadesEve\Plushies\PRP_ShadesEve_Plushie_HayPerson_000.m3",1,0,0,0,0,0,0
1739,"Art\Prop\Constructed\Holiday\ShadesEve\Plushies\PRP_ShadesEve_Plushie_HayMouse_000.m3",1,0,0,0,0,0,0
1740,"Art\Prop\Constructed\Holiday\ShadesEve\HayMan\PRP_ShadesEve_HayMan_000.m3",1,0,0,0,0,0,0
1741,"Art\Prop\Housing\Decor\Window\PRP_Window_ShadesEve_001.m3",1,0,0,0,90,0,0
1742,"Art\Prop\Housing\Decor\Window\PRP_Window_ShadesEve_002.m3",1,0,0,0,0,0,0
1743,"Art\Prop\Housing\Decor\Window\PRP_Window_ShadesEve_003.m3",1,0,0,0,0,0,0
1744,"Art\Prop\Constructed\TargetDummy\PRP_TargetDummy_Generic_000.m3",2.5,0,0,0,0,0,0
1745,"Art\Prop\Constructed\Holiday\ShadesEve\HayBaby_Artifact\PRP_ShadesEve_HayBaby_Artifact_000.m3",1,0,-0.4,0,0,0,0
1746,"Art\Prop\Constructed\Holiday\ShadesEve\PRP_ShadesEve_Blackbox_Long_000.m3",1,0,0,0,0,0,0
1747,"Art\Prop\Constructed\Ward\PRP_Ward_CrushedCube_000.m3",1,0,0,0,0,0,0
1748,"Art\Prop\Constructed\House\Skeetch\PRP_House_Skeetch_GreenGrey_000.m3",0.75,0,0,0,0,0,0
1749,"Art\Prop\Dungeon\ArkShip\Docking\PRP_Departures_HelpTable_000.m3",1,0,0,0,0,0,0
1750,"Art\Prop\Housing\Decor\Organics\PRP_GoodieBag_Skeetch_Housing_000.m3",1,0,0,0,0,0,0
1751,"Art\Prop\Housing\Decor\Fence\PRP_Fence_ImperiumMilitary_Housing_000.m3",1,0,0,0,0,0,0
1752,"Art\Prop\Housing\Decor\Cage\PRP_Cage_Bandit_Housing_000.m3",1,0,0,0,0,0,0
1753,"Art\Prop\Constructed\WantedPost\PRP_WantedPost_OldWooden_BrownGrey_000.m3",1,0,0,0,0,0,0
1754,"Art\Prop\Constructed\Ship\GeneralCargoShip\LaCucaracha\PRP_Ship_CargoShip_LaCucaracha_000_Landed.m3",1,0,0,0,0,0,0
1755,"Art\Prop\Housing\Decor\Green_Screen\PRP_Green_Screen_000.m3",1,0,0,0,0,0,0
1756,"Art\Prop\Constructed\Machinery\PRP_ArkShip_Planter_Protostar_000.m3",1,0,0,0,0,0,0
1757,"Art\Prop\Constructed\Machinery\PRP_ArkShip_Planter_Protostar_001.m3",1,0,0,0,0,0,0
1758,"Art\Prop\Constructed\Door\Protostar\PRP_Door_Protostar_Metal_Small_000.m3",1,0,0,0,0,0,0
1759,"Art\Prop\Constructed\Door\Protostar\PRP_Door_Protostar_Metal_Curved_000.m3",1,0,0,0,0,0,0
1760,"Art\Prop\Constructed\MISC\Protostar\PRP_Feeder_ProtostarCubig_001.m3",1,0,0,0,0,0,0
1761,"Art\Prop\Constructed\Fence\Protostar\PRP_Fence_ProtostarSpaceGeneric_003.m3",1,0,0,0,0,0,0
1762,"Art\Prop\Constructed\Generator\Protostar\PRP_Generator_ProtostarSolar_001.m3",0.5,0,0,0,0,0,0
1763,"Art\Prop\Constructed\Hatchery\Protostar\PRP_Hatchery_Protostar_000.m3",1,0,0,0,0,0,0
1764,"Art\Prop\Constructed\Hatchery\Protostar\PRP_Hatchery_Protostar_002.m3",1,0,0,0,0,0,0
1765,"Art\Prop\Constructed\Hatchery\Protostar\PRP_Hatchery_Protostar_003.m3",1,0,0,0,0,0,0
1766,"Art\Prop\Constructed\Machinery\Protostar\PRP_Machinery_ProtostarCollector_000.m3",1,0,0,0,0,0,0
1767,"Art\Prop\Constructed\Machinery\Protostar\PRP_Machinery_ProtostarDrill_000.m3",1,0,0,0,0,0,0
1768,"Art\Prop\Constructed\Machinery\Protostar\PRP_Machinery_ProtostarFishCollector_000.m3",1,0,0,0,0,0,0
1769,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Draped_001.m3",1,0,0,0,0,0,0
1770,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Hanging_000.m3",0.5,0,0,0,180,0,0
1771,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Draped_000.m3",1,0,0,0,0,0,0
1772,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Hanging_002.m3",1,0,0,0,0,0,0
1773,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Long_000.m3",1,0,0,0,0,0,0
1774,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Long_001.m3",1,0,0,0,0,0,0
1775,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Pole_000.m3",1,0,0,0,0,0,0
1776,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Banners_Short_001.m3",1,0,0,0,0,0,0
1777,"Art\Prop\Constructed\Banner\Protostar\PRP_Protostar_Curtain_000.m3",0.3,0,-2,0,0,0,0
1778,"Art\Prop\Constructed\Desk\Protostar\PRP_Protostar_Desk_000.m3",1,0,0,0,0,0,0
1779,"Art\Prop\Constructed\Machinery\PRP_Protostar_RockCrusher_blue_000.m3",1,0,0,0,0,0,0
1780,"Art\Prop\Constructed\Machinery\PRP_Protostar_RockCrusher_blue_002.m3",1,0,0,0,0,0,0
1781,"Art\Prop\Constructed\Machinery\PRP_Protostar_RockCrusher_blue_003.m3",1,0,0,0,0,0,0
1782,"Art\Prop\Constructed\Bottles\PRP_ProtostarBeerCan_001.m3",1,0,0,0,0,0,0
1783,"Art\Prop\Constructed\Bottles\PRP_ProtostarBeerCan_000.m3",1,0,0,0,0,0,0
1784,"Art\Prop\Constructed\Platforms\Protostar\PRP_ProtostarPlatform_000.m3",0.5,0,0,0,0,0,0
1785,"Art\Prop\Constructed\Rug\Protostar\PRP_Rug_Protostar_000.m3",1,0,0,0,0,0,0
1786,"Art\Prop\Constructed\Rug\Protostar\PRP_Rug_Protostar_001.m3",1,0,0,0,0,0,0
1787,"Art\Prop\Constructed\Shelf\Protostar\PRP_Shelf_Protostar_000.m3",1,0,0,0,0,0,0
1788,"Art\Prop\Constructed\Shelf\Protostar\PRP_Shelves_Protostar_001.m3",1,0,0,0,0,0,0
1789,"Art\Prop\Constructed\Ship\Protostar\Segway\PRP_Ship_ProtostarSegway_000.m3",1,0,0,0,0,0,0
1790,"Art\Prop\Constructed\Building\Protostar\PRP_Shop_ProtostarLarge_000.m3",0.3,0,0,0,0,0,0
1791,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarHorizontal_000.m3",0.6,0,0,0,0,0,0
1792,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarHorizontal_002.m3",1,0,0,0,0,0,0
1793,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarRound_000.m3",1,0,0,0,0,0,0
1794,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarVertical_000.m3",1,0,0,0,0,0,0
1795,"Art\Prop\Constructed\Sign\Protostar\PRP_Sign_ProtostarVertical_002.m3",1,0,0,0,0,0,0
1796,"Art\Prop\Constructed\Vehicle\Protostar\PRP_TramCars_ProtostarTour_006.m3",1,0,0,0,0,0,0
1797,"Art\Prop\Constructed\Vehicle\Protostar\PRP_TramCars_ProtostarTour_007.m3",1,0,0,0,0,0,0
1798,"Art\Prop\Constructed\Vehicle\Protostar\PRP_TramCars_ProtostarTour_008.m3",1,0,0,0,0,0,0
1799,"Art\Prop\Constructed\Holiday\Winterfest\PRP_Winterfest_ProtostarSnowman_000.m3",1,0,0,0,0,0,0
1800,"Art\Prop\Constructed\Holiday\Winterfest\PRP_Winterfest_ProtostarSnowman_001.m3",1,0,0,0,0,0,0
1801,"Art\Prop\Constructed\Holiday\Winterfest\Bags\PRP_Holiday_Winterfest_Bag_000.m3",1,0,0,0,0,0,0
1802,"Art\Prop\Constructed\Holiday\Winterfest\Bags\PRP_Holiday_Winterfest_Bag_001.m3",1,0,0,0,0,0,0
1803,"Art\Prop\Constructed\Holiday\Winterfest\Bags\PRP_Holiday_Winterfest_Bag_002.m3",1,0,0,0,0,0,0
1804,"Art\Prop\Constructed\Holiday\Winterfest\HangingDecor\PRP_Holiday_Winterfest_HangingDecor_Card_000.m3",1,0,0,0,180,0,0
1805,"Art\Prop\Constructed\Holiday\Winterfest\HangingDecor\PRP_Holiday_Winterfest_HangingDecor_CardString_000.m3",1,0,0,0,0,0,0
1806,"Art\Prop\Constructed\Holiday\Winterfest\HangingDecor\PRP_Holiday_Winterfest_HangingDecor_CardStringLong_000.m3",0.6,0,0,0,90,0,0
1808,"Art\Prop\Constructed\Holiday\Winterfest\HangingDecor\PRP_Holiday_Winterfest_HangingDecor_CreditCard_000.m3",1,0,0,0,0,0,0
