"ID","targetTypeFlags","stageType","stageFlags","visualEffectId","visualEffectIdSound","modelEventIdDelay","soundEventType00","soundEventType01","soundEventType02","soundEventType03","soundEventType04","soundEventType05","soundImpactDescriptionIdTarget00","soundImpactDescriptionIdTarget01","soundImpactDescriptionIdTarget02","soundImpactDescriptionIdTarget03","soundImpactDescriptionIdTarget04","soundImpactDescriptionIdTarget05","soundImpactDescriptionIdOrigin00","soundImpactDescriptionIdOrigin01","soundImpactDescriptionIdOrigin02","soundImpactDescriptionIdOrigin03","soundImpactDescriptionIdOrigin04","soundImpactDescriptionIdOrigin05","modelAttachmentIdCaster","phaseFlags","modelOffsetX","modelOffsetY","modelOffsetZ","modelScale","preDelayTimeMs","telegraphDamageIdAttach","prerequisiteId"
34837,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,14,1,0,0,0
34838,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,14,1,0,0,0
34839,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-2,0,14,1,0,0,0
34840,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-7,0,14,1,0,0,0
34841,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-7,0,10.5,1,0,0,0
34842,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10.5,1,0,0,0
34843,8,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,10.5,1,0,0,0
34844,1,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,7,1,0,0,0
34845,1,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,1,0,0,0
34846,1,2,8192,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.5,1,0,0,0
34847,1,2,0,15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34848,1,2,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34849,1,2,0,34663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34850,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,1,0,0,0
34851,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,1,0,0,0
34852,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,1,0,0,0
34853,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0
34854,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0
34855,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0
34856,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
34857,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
34858,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,1,0,0,0
34859,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
34860,8,2,0,15484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,0,2,1,3000,0,0
34861,8,2,0,15484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0.5,0,-3,1,3000,0,0
34862,8,2,0,15484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,-1,0,3,1,3000,0,0
34863,8,2,0,15484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-3,0,1,1,3000,0,0
34864,8,2,0,15484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,3000,0,0
34865,1,2,0,15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999,0,0
34866,1,2,0,15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34867,1,2,0,16268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34868,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,1,0,0,0
34869,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,1,0,0,0
34870,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,1,0,0,0
34871,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0
34872,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0
34873,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0
34874,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
34875,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
34876,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,1,0,0,0
34877,6,2,0,11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
34878,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,5,0,6,1,3000,0,0
34879,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,-6,0,5,1,3000,0,0
34880,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,-5,0,-6,1,3000,0,0
34881,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,6,0,-5,1,3000,0,0
34882,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,3,0,3,1,3000,0,0
34883,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1.5,0,-4,1,3000,0,0
34884,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,-2,0,4,1,3000,0,0
34885,8,2,8192,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-4,0,2,1,3000,0,0
34886,8,2,0,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,3000,0,0
34887,1,2,0,15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999,0,0
34888,1,2,0,15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34889,1,2,0,16268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34890,4,2,0,15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34891,4,2,0,15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
34892,4,2,0,15457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,0
34893,1,1,0,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34894,1,2,0,17512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34895,1,2,0,15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34896,1,2,0,15452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34897,1,2,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34898,1,2,0,15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34899,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0
34900,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2,1,0,0,0
34901,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-7,0,2,1,0,0,0
34902,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,0,-6,1,0,0,0
34903,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-6,1,0,0,0
34904,4,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34905,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34906,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34907,4,2,178,22912,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34908,1,2,0,28879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
34909,1,1,0,28875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34910,4,2,0,15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34911,4,2,0,15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
34912,4,2,0,15457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,0
34913,1,1,0,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34914,1,2,0,17512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34915,1,2,0,15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34916,1,2,0,15452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34917,1,2,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34918,1,2,0,15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34919,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0
34920,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2,1,0,0,0
34921,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-7,0,2,1,0,0,0
34922,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,0,-6,1,0,0,0
34923,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-6,1,0,0,0
34924,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-13,1,0,0,0
34925,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,-6,1,0,0,0
34926,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-13,0,-6,1,0,0,0
34927,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-6,0,11,1,0,0,0
34928,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,11,1,0,0,0
34929,1,2,0,34662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2.75,250,0,0
34930,1,2,0,34663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
34931,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34932,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34933,2,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34934,2,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34935,4,2,18,21824,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34936,2,2,18,21824,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34937,2,2,178,22912,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34938,4,2,178,22912,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34939,1,2,0,28994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901764,0,0,0,1,0,0,0
34940,1,2,0,28991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,400,0,0
34941,16,2,2048,28993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901764,0,0,0,0.75,0,8215,0
34942,1,2,0,28992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,7,0,1.5,0,0,0
34943,1,2,0,29001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
34944,16,2,8192,15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901791,2,0,15,1,0,793,0
34945,16,2,8192,15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901791,-2,0,14,1,0,793,0
34946,1,2,0,31960,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34947,1,2,0,27118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901792,0,0,0,1,0,0,0
34948,1,2,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34949,1,2,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901762,0,0,0,1,0,0,0
34950,1,2,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901764,0,0,0,1,0,0,0
34951,1,2,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901768,0,0,0,1,0,0,0
34952,1,2,0,17180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901776,0,0,0,1,0,0,0
34953,4,2,178,22910,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34954,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34955,4,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34956,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34957,4,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34958,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34959,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34960,4,2,178,21832,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34961,1,2,0,29438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
34962,16,2,0,29458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901822,0,0,0,0.5,0,8420,0
34963,4,2,0,15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34964,4,2,0,15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
34965,4,2,0,15457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,0
34966,1,1,0,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34967,1,2,0,17512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34968,1,2,0,15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34969,1,2,0,15452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34970,1,2,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34971,1,2,0,15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2490,0,0
34972,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0
34973,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2,1,0,0,0
34974,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-7,0,2,1,0,0,0
34975,4,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34976,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34977,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34978,4,2,178,22910,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34979,1,1,0,29462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34980,1,2,0,29441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901762,0,0,0,1,0,0,0
34981,1,2,0,29439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901792,0,0,0,1,0,0,0
34982,1,2,8192,29471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901788,-1.1,3,-1.9,2,0,0,0
34983,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,0,-6,1,0,0,0
34984,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-6,1,0,0,0
34985,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-13,1,0,0,0
34986,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,-6,1,0,0,0
34987,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-13,0,-6,1,0,0,0
34988,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-6,0,11,1,0,0,0
34989,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,11,1,0,0,0
34990,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,1,0,0,0
34991,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,7,1,0,0,0
34992,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-12,0,7,1,0,0,0
34993,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,0,-11,1,0,0,0
34994,1,2,8192,15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,-11,1,0,0,0
34995,2,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34996,2,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34997,2,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
34998,2,2,178,29545,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
34999,4,2,160,13193,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,1,0,0,0
35000,4,2,160,11853,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,1,0,0,0
35001,4,2,160,11853,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,1,0,0,0
35002,4,2,160,13192,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,0,0
35003,4,2,0,2750,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
35004,4,2,0,2750,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
35005,4,2,0,2749,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35006,1,2,0,12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
35007,1,2,0,12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
35008,1,2,0,12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
35009,1,2,0,12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35010,1,2,0,12472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
35011,4,2,18,21819,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
35012,4,2,21,21820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
35013,4,2,181,21830,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
35014,4,2,178,21832,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4294967295,0,0,0,1,0,0,0
35015,1,2,0,29554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
35016,1,2,2056,29555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
35017,1,2,2056,29556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294901761,0,0,0,1,0,0,0
35018,4,2,0,16307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
35019,2,2,0,15948,43467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
35020,1,2,0,15946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35021,1,2,0,15945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35022,4,2,0,15844,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
35023,4,2,0,2749,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
35024,1,1,0,24884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35025,1,1,0,24885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,1,0,0,0
