"ID","Description","HeightScale","HeightOffset","ParallaxScale","ParallaxOffset","MetersPerTextureTile","ColorMapPath","NormalMapPath","AverageColor","Projection","materialType","worldClutterId00","worldClutterId01","worldClutterId02","worldClutterId03","specularPower","emissiveGlow","scrollSpeed00","scrollSpeed01"
740,"Whitevale_Terraformer_Mud",2,0,0,0,8,"Art\Terrain\_Whitevale\terrain_whitevale_terra_mud_000_color.tex","Art\Terrain\_Whitevale\terrain_whitevale_terra_mud_000_normal.tex",2153992234,0,17,28,0,0,0,0,0,0,0
741,"Whitevale_Terraformer_Craggy",1,0,0,0,32,"Art\Terrain\_Whitevale\terrain_whitevale_terra_craggy_000_color.tex","Art\Terrain\_Whitevale\terrain_whitevale_terra_craggy_000_normal.tex",2169519903,0,11,0,0,0,0,0,0,0,0
742,"Whitevale_Terraformer_Gravel",5,0,-1,0.5,8,"Art\Terrain\_Whitevale\terrain_whitevale_terra_gravel_000_color.tex","Art\Terrain\_Whitevale\terrain_whitevale_terra_gravel_000_normal.tex",2203073564,0,15,28,0,0,0,48,0,0,0
743,"Grimvault_Exanite",1,0,0,0,32,"Art\Prop\Natural\Rock\Exanite\PRP_Rock_Exanite_000_Color.tex","Art\Prop\Natural\Rock\Exanite\PRP_Rock_Exanite_000_Normal.tex",2124580429,0,11,0,0,0,0,0,0,0,0
744,"Whitevale_Terraformer_Flora",1,0,0,0,8,"Art\Terrain\_HalonRing\Terrain_Rock_MoonSlime_YellowGreen_000_Color.tex","Art\Terrain\_HalonRing\Terrain_Rock_MoonSlime_YellowGreen_000_Normal.tex",2134927481,0,17,28,306,307,308,0,0,0,0
745,"Wilderrun_Rock_flattener_000",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,0,11,0,0,0,0,0,0,0,0
746,"Coralus_Seaweed",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_seaweed_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_seaweed_main_coralus_000_normal.tex",2166641970,0,8,319,496,497,498,0,0,0,0
747,"Coralus_Coral",1,0,0,0,16,"Art\Terrain\_Coralus\terrain_coral_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_coral_main_coralus_000_normal.tex",2156549407,0,1,512,508,507,509,0,0,0,0
748,"Coralus_Sand",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_sand_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_sand_main_coralus_000_normal.tex",2007009104,0,10,0,515,514,513,0,0,0,0
749,"Coralus_Rock_Craggy_Flat",1,0,0,0,16,"Art\Terrain\_Coralus\terrain_rock_craggy_coralus_flattener_000_color.tex","Art\Terrain\_Coralus\terrain_rock_craggy_coralus_flattener_000_normal.tex",2174388854,0,11,0,0,0,0,0,0,0,0
750,"Coralus_Grass",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_grass_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_grass_main_coralus_000_normal.tex",2134920470,0,8,321,503,504,505,0,0,0,0
751,"Coralus_Scrub",1,0,0,0,4,"Art\Terrain\_Coralus\terrain_scrub_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_scrub_main_coralus_000_normal.tex",2167037451,0,8,322,493,494,495,0,0,0,0
752,"Coralus_Dirt",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_dirt_main_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_dirt_main_coralus_000_normal.tex",2155630909,0,7,521,518,520,519,0,0,0,0
753,"everstar_Mud_Wet_Tracks",1.5,0.5,0,0,16,"Art\Terrain\_Celestian\terrain_dirt_tracks_celestion_000_color.tex","Art\Terrain\_Celestian\terrain_dirt_tracks_celestion_000_normal.tex",2138858551,0,17,28,323,324,325,0,0,0,0
754,"RuinsoKelVoreth_Rock_Shattered",3,0,-1,0,16,"Art\Terrain\Rock\Terrain_Rock_ShatteredSmooth_Olive_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_ShatteredSmooth_Olive_000_Normal.tex",2134325295,0,11,28,190,0,0,0,0,0,0
755,"RuinsofKelVoreth_Gravel_Sand",4,0,0,0,16,"Art\Terrain\Gravel\Terrain_Gravel_SlateCutSand_GreyDarkTan_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SlateCutSand_GreyDarkTan_000_Normal.tex",2152220474,0,15,178,179,185,190,0,0,0,0
756,"Celestion_Roots_Left-Right",1,0,0,0,32,"Art\Terrain\_Celestian\terrain_celestion_bark_lr_000_color.tex","Art\Terrain\_Celestian\terrain_celestion_bark_lr_000_normal.tex",2152941860,0,3,0,0,0,0,0,0,0,0
757,"Farside_Grass",1,0,0,0,4,"Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_Crazy_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_Grass_WavyThin_Crazy_000_Normal.tex",2136696337,0,8,152,153,154,155,0,0,0,0
758,"Farside_Base_Dirt",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Normal.tex",2253079602,0,7,317,125,459,411,0,0,0,0
759,"RDM_Moss_Flattener",1,0,0,0,4,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Normal.tex",2149665038,0,8,320,120,125,316,0,0,0,0
760,"RDM_Base_Dirt",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Normal.tex",2253079602,0,7,317,120,125,316,0,0,0,0
761,"RDM_Rock_Flat",1,0,-2,1,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152749648,0,11,0,0,0,0,0,0,0,0
762,"RDM_Moss_Rock",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Mossy_Rock_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Mossy_Rock_Wilderun_000_Normal.tex",2169197899,0,11,0,0,0,0,0,0,0,0
763,"RDM_Rock_StriatedCracked_XY",4,1,1,1,16,"Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Normal.tex",2151497527,1,11,0,0,0,0,0,0,0,0
764,"RDM_Rock_StriatedCracked_ZY",4,1,1,1,16,"Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Color.tex","Art\Terrain\Rock\Terrain_Rock_StriatedCracked_GreyDark_000_Normal.tex",2151497527,2,11,0,0,0,0,0,0,0,0
765,"RDM_Grass",2,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Grass_Base_Wilderun_000_Color.tex","Art\Terrain\Grass\Clutter\Clutter_Grass_CrispLongDirectional_GreenDarkDesaturated_000_Normal.tex",2153800288,0,8,123,124,0,0,0,0,0,0
766,"RDM_Vines",1,0,-0.5,0.25,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Vines_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Vines_Wilderun_000_Normal.tex",2286635314,0,17,0,0,0,0,0,0,0,0
767,"RDM_Moss_Filler",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Normal.tex",2453693498,0,8,126,310,311,312,0,0,0,0
768,"RDM_Pustules",1,0,-0.75,0.375,8,"Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_001_Normal.tex",2352631596,0,5,122,0,0,0,0,0,0,0
769,"RDM_Roots",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Roots_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Roots_Wilderun_000_Normal.tex",2167746847,0,14,0,0,0,0,0,0,0,0
770,"RDM_Sand",0.5,0.5,0,0,8,"Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Color.tex","Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Normal.tex",2140112497,0,10,0,0,0,0,0,0,0,0
772,"Generic_TechPlates_Base_ZY",3,0,0,0,32,"Art\Terrain\Tech\TechPlates_000_Color.tex","Art\Terrain\Tech\TechPlates_000_Normal.tex",2134325292,2,16,0,0,0,0,0,0,0,0
773,"Celestion_Bones_002",5,0,0,0,16,"Art\Terrain\_Dreadmoor\Terrain_Bones_Pile_001_Color.tex","Art\Terrain\_Dreadmoor\Terrain_Bones_Pile_000_Normal.tex",2139189328,0,15,357,0,0,0,0,0,0,0
774,"Wilderrun_Rock_Flat_128",1,0,-2,1,128,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152946259,0,11,433,434,435,436,0,0,0,0
775,"Malgrave_Ice_Wall_ZY",3,0,-4,-2,128,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",2087422632,2,9,0,0,0,0,0,0,0,0
776,"Coralus_Sand_Flattener",1,0,0,0,8,"Art\Terrain\_Coralus\terrain_sand_main_flattener_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_sand_main_flattener_coralus_000_normal.tex",2108000848,0,10,0,0,0,0,0,0,0,0
777,"Wilderrun_Rock_Flat_128_XY",1,0,-2,1,128,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152946259,1,11,0,433,434,437,0,0,0,0
778,"Wilderrun_Rock_Flat_128_ZY",1,0,-2,1,128,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152749648,2,11,0,0,0,0,0,0,0,0
779,"Wilderrun_Rock_flattener_XY",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,1,11,0,0,0,0,0,0,0,0
780,"Wilderrun_Rock_flattener_ZY",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,2,11,0,0,0,0,0,0,0,0
781,"Terrain_Strain_Hard_Ribbed_LEFTRIGHT",1.5,0,0,0,32,"Art\Terrain\_Grimvault\Terrain_Strain_Hard_Pattern_001_color.tex","Art\Terrain\_Grimvault\Terrain_Strain_Hard_Pattern_001_normal.tex",2150575693,0,5,0,0,0,0,0,0,0,0
782,"Wilderrun_Moss_Flattener_001",1,0,0,0,4,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Normal.tex",2152428082,0,8,318,0,0,0,0,0,0,0
783,"Terrain_green_bubbles_000",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_000_Normal.tex",2135658067,0,8,0,0,0,0,0,0,0,0
784,"Farside_Moss_Filler",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Normal.tex",2453693498,0,8,126,310,311,312,0,0,0,0
785,"Farside_Pustules",1,0,-0.75,0.375,8,"Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_001_Normal.tex",2352631596,0,5,122,313,314,315,0,0,0,0
786,"Farside_Moss_Rock",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Mossy_Rock_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Mossy_Rock_Wilderun_000_Normal.tex",2169197899,0,11,412,413,414,415,0,0,0,0
787,"Farside_Vines",1,0,-0.5,0.25,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Vines_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Vines_Wilderun_000_Normal.tex",2286635314,0,17,421,459,125,316,0,0,0,0
788,"Farside_Moss_Flattener",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Color.tex","Art\Terrain\_Wilderun\Terrain_Moss_Flattener_Wilderun_001_Normal.tex",2152428085,0,8,318,120,125,316,0,0,0,0
789,"Farside_Roots",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Roots_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Roots_Wilderun_000_Normal.tex",2167746847,0,14,28,120,125,316,0,0,0,0
790,"Farside_Base_Dirt",1,0,0,0,8,"Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Dirt_Base_Wilderun_000_Normal.tex",2253079602,0,7,317,120,125,316,0,0,0,0
791,"Coralus_Rock_Craggy",1,0,0,0,64,"Art\Terrain\_Coralus\terrain_rock_craggy_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_rock_craggy_coralus_000_normal.tex",2173336422,0,11,0,0,0,0,0,0,0,0
792,"Farside_Sand_Beach",1,0,0,0,16,"Art\Terrain\_Deradune\Terrain_Sand_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_Sand_Deradune_000_Normal.tex",2005688384,0,10,86,78,77,87,0,0,0,0
793,"Farside_Sand_small",0.5,0.5,0,0,8,"Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Color.tex","Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Normal.tex",2140112497,0,10,189,157,158,159,0,0,0,0
794,"Farside_Sand_large",0.5,0.5,0,0,64,"Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Color.tex","Art\Terrain\Sand\Terrain_Sand_WavyWRockbits_TanGrey_000_Normal.tex",2140112497,0,10,189,157,158,159,0,0,0,0
795,"Farside_Snow_Drift",1,0,0,0,32,"Art\Terrain\_NorthernWilds\Terrain_Nwilds_Snow_DriftsCrispArcing_BlueLight_000_Color.tex","Art\Terrain\_Whitevale\Terrain_Whitevale_Snow_DriftsCrispArcing_BlueLight_000_Normal.tex",2139063202,0,6,0,0,0,0,0,0,0,0
796,"Farside_SandFlat",5,-0.7,0,0,16,"Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Sand_DriftsCrisp_Tan_000_Normal.tex",2058194779,0,10,45,89,93,91,0,0,0,0
797,"Farside_Gravel",5,0,-1,0.5,8,"Art\Terrain\_Farside\Terrain_Farside_Gravel_SandstoneCut_Rust_000_Color.tex","Art\Terrain\_Farside\Terrain_Farside_Gravel_SandstoneCut_Rust_000_Normal.tex",2172213042,0,15,417,418,419,420,48,0,0,0
798,"Farside_DirtCrackedParched",3,0,-0.5,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_MalgraveCrackedParched_RedOrange_Normal.tex",2157278525,0,7,460,90,99,92,0,0,0,0
799,"Farside_Dirt",1,3,-1,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Normal.tex",2157278528,0,7,422,423,424,425,0,0,0,0
800,"RDM_Rock_flattener_000",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,0,11,0,0,0,0,0,0,0,0
801,"Farside_Fire_LavaRock",5,0,-1,0,16,"Art\Terrain\_Skullcano\Terrain_Lava_Dried_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\Terrain_Lava_Dried_Skullcano_000_Normal.tex",3207935282,0,7,28,221,222,28,0,0,0,0
802,"Farside_Lava_001",0.75,0.25,-0.2,0.1,8,"Art\Terrain\_Skullcano\Terrain_Lava_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\terrain_lava_skullcano_000_dxtnormal.tex",2176005385,0,17,0,0,0,0,0,0,0,0
803,"Farside_Lava_002",1,0,0,0,16,"Art\Terrain\_Skullcano\Terrain_Lava_Skullcano_000_Color.tex","Art\Terrain\_Skullcano\terrain_lava_skullcano_000_dxtnormal.tex",2176005385,0,17,28,28,28,28,0,4294170133,-0.3,-0.7
804,"Coralus_Coral_flattener",1,0,0,0,16,"Art\Terrain\_Coralus\terrain_coral_main_coralus_flattener_000_color.tex","Art\Terrain\_Coralus\terrain_coral_main_coralus_flattener_000_normal.tex",2157797412,0,5,0,0,0,0,0,0,0,0
805,"Swordmaiden_Temple_Road",2,0,0,0,32,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Normal.tex",2137415243,0,13,28,196,0,0,0,0,0,0
806,"Swordmaiden_Temple_Road_Ruin",1,0,0,0,32,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Normal.tex",2154521683,0,12,135,138,28,0,0,0,0,0
807,"Wilderrun_Tile_Hex_Ruin",1,0,0,0,32,"Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Color.tex","Art\Terrain\Road\Terrain_Road_Dominion_Hex_Base_Ruin_Normal.tex",2154521683,0,12,135,138,0,0,0,0,0,0
808,"Grimvault_Desolate_Rock",1,0,0,0,16,"Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Color.tex","Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Normal.tex",2168604738,0,11,0,0,0,0,0,0,0,0
809,"Grimvault_Desolate_Dirt",1,0,0,0,8,"Art\Terrain\_Grimvault\Terrain_Dirt_Base_Grimvault_000_Color.tex","Art\Terrain\_Grimvault\Terrain_Dirt_Base_Grimwault_000_Normal.tex",2252881703,0,7,166,164,165,341,0,0,0,0
810,"Grimvault_Desolate_Grass",3,0,0,0,4,"Art\Terrain\_Grimvault\Terrain_Grass_Golden_Dead_000_Color.tex","Art\Terrain\_Grimvault\Terrain_Grass_Golden_Dead_000_Normal.tex",2170772018,0,8,334,339,340,388,0,0,0,0
811,"Farside_Bones",5,0,0,0,8,"Art\Terrain\_Malgrave\Terrain_Bones_Pile_Bleached_000_Color.tex","Art\Terrain\_Malgrave\Terrain_Bones_Pile_Bleached_000_Normal.tex",2140634701,0,15,91,0,0,0,0,0,0,0
812,"Tech_Metal_Large",2,0,0,0,64,"Art\Terrain\Tech\TechMetal_000_Color.tex","Art\Terrain\Tech\TechMetal_000_Normal.tex",2152418376,0,16,28,0,0,0,0,0,0,0
813,"Wilderrun_Spiderweb_Base",2,0,0,0,16,"Art\Terrain\Organic\Terrain_Organic_Spiderweb_Malgrave_000_Color.tex","Art\Terrain\Organic\Terrain_Organic_Spiderweb_Malgrave_000_Normal.tex",2071755091,0,4,0,0,0,0,0,0,0,0
814,"Terrain_Strain_Hard_Main_001_XY",1,0,0,0,64,"Art\Terrain\_Grimvault\Terrain_Strain_soft_Flattener_001_color.tex","Art\Terrain\_Grimvault\terrain_strain_soft_flattener_001_normal.tex",2168273232,1,5,0,0,0,0,0,0,0,0
815,"Terrain_Strain_Hard_Main_001_ZY",1,0,0,0,64,"Art\Terrain\_Grimvault\Terrain_Strain_soft_Flattener_001_color.tex","Art\Terrain\_Grimvault\terrain_strain_soft_flattener_001_normal.tex",2168273232,2,5,0,0,0,0,0,0,0,0
816,"Copy of Murkmire_Mud_Straited_ZY_Large",1,0,-2,-1,32,"Art\Terrain\Mud\Terrain_Mud_NastyStraited_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Normal.tex",2151494687,2,7,0,0,0,0,0,0,0,0
817,"Copy of Murkmire_Mud_Straited_XY_Large",1,0,-2,-1,32,"Art\Terrain\Mud\Terrain_Mud_NastyStraited_BrownDark_000_Color.tex","Art\Terrain\Mud\Terrain_Mud_NastyCracked_BrownDark_000_Normal.tex",2151494687,1,7,0,0,0,0,0,0,0,0
818,"Halon_Mushroom_Cover_000",2,0,0,0,16,"Art\Terrain\_HalonRing\Terrain_Halon_MushroomCover_000_Color.tex","Art\Terrain\_HalonRing\Terrain_Halon_MushroomCover_000_Normal.tex",2101504140,0,1,329,0,0,0,0,0,0,0
819,"Farside_Geode_Large",2,0,1,0,32,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,0,11,28,145,146,0,0,16769790,0,0
820,"Farside_Geode_Small",2,0,1,0,16,"Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Color.tex","Art\Terrain\_Algoroc\Terrain_Rock_Geode_Loftite_Normal.tex",2151708047,0,11,28,145,146,0,0,16769790,0,0
821,"Coralus_Underwater_Flora",1,1,-0.15,0.075,32,"Art\Terrain\_Whitevale\Terrain_Underwater_Flora_Whitevale_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_BubbleySoft_GreenDark_000_Normal.tex",2133090384,0,8,49,0,0,0,0,0,0,0
822,"Coralus_RoundStones",3,0,-2,1,8,"Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Color.tex","Art\Terrain\Gravel\Terrain_Gravel_SmoothRoundStonesMossy_GreyGreen_000_Normal.tex",2151696701,0,15,20,0,0,0,0,0,0,0
823,"Coralus_Moss",1,1,-0.15,0.075,8,"Art\Terrain\Moss\Terrain_Moss_BubbleySoft_GreenDark_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_BubbleySoft_GreenDark_000_Normal.tex",2133287738,0,8,5,268,269,270,0,0,0,0
824,"Coralus_MossCoveredStone",0.4,0.6,-3,-1.5,16,"Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Color.tex","Art\Terrain\Moss\Terrain_Moss_RockySpeckled_Green_000_Normal.tex",2150986540,0,8,31,292,293,294,0,0,0,0
825,"Coralus_HardSand",1,3,-1,0,8,"Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Color.tex","Art\Terrain\_Malgrave\Terrain_Dirt_Malgrave_Orange_Normal.tex",2157278528,0,7,516,515,514,513,0,0,0,0
826,"Coralus_SandRibbed",5,-0.7,0,0,16,"Art\Terrain\_Coralus\terrain_sand_main_flattener_coralus_000_color.tex","Art\Terrain\_Coralus\terrain_sand_main_flattener_coralus_000_normal.tex",2108000848,0,10,516,515,514,513,0,0,0,0
827,"Coralus_SandStones",3,0,-1,0.5,8,"Art\Terrain\_Coralus\Terrain_Stones_Coralus_000_Color.tex","Art\Terrain\_Coralus\Terrain_Stones_Coralus_000_Normal.tex",2106556254,0,15,489,490,491,492,0,0,0,0
828,"Housing_Moss_Filler",1,0,0,0,16,"Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Bubbles_Wilderun_000_Normal.tex",2453693498,0,8,28,28,28,28,0,0,0,0
829,"Grimvault_Desolate_Rock_XY",1,0,0,0,64,"Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Color.tex","Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Normal.tex",2168604738,1,11,0,0,0,0,0,0,0,0
830,"Grimvault_Desolate_Rock_ZY",1,0,0,0,64,"Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Color.tex","Art\Terrain\_Grimvault\Terrain_Rock_Flattener_Grimvault_000_Normal.tex",2168604738,2,11,0,0,0,0,0,0,0,0
831,"Dreadmoore_TermiteCraters",1,1,0,0,16,"Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_000_Color.tex","Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_000_Normal.tex",2153988936,0,5,0,0,0,0,0,0,0,0
832,"Dreadmoore_TermiteFlat",1,1,0,0,16,"Art\Terrain\_Deradune\Terrain_CreepingGoo_Flattener_Deradune_000_Color.tex","Art\Terrain\_Deradune\Terrain_CreepingGoo_Flattener_Deradune_000_Normal.tex",2154186571,0,5,0,0,0,0,0,0,0,0
833,"Dreadmoore_TermiteYellowGlobs",1,1,0,0,16,"Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_Bulbs_000_Color.tex","Art\Terrain\_Deradune\Terrain_TerminiteHive_PotMarks_Bulbs_000_Normal.tex",2106352445,0,1,0,0,0,0,0,0,0,0
835,"Copy of Galeras_mud",1,0,0,0,16,"Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Color.tex","Art\Terrain\_Galeras\Terrain_Galeras_DryDirt_000_Normal.tex",2169718826,0,17,166,164,165,0,0,0,0,0
836,"Coralus_Shale_Horizontal",1,0,0,0,64,"Art\Terrain\_Coralus\terrain_rock_craggy_coralus_flattener_000_color.tex","Art\Terrain\_Whitevale\terrain_whitevale_stone_shalehorizontal_000_dxtnormal.tex",2191166070,1,11,0,0,0,0,0,0,0,0
837,"Swordmaiden_Temple_Crystal_XZ",0.5,0,0,-2,16,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",2087422629,0,9,28,327,328,0,0,0,0,0
838,"Swordmaiden_Temple_Crystal_ZY",0.5,0,0,-2,16,"Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Color.tex","Art\Terrain\Ice\Terrain_Ice_WallBlocky_Blue_000_Normal.tex",2087422629,2,9,28,327,328,0,0,0,0,0
839,"Murkmire_Rock_flattener",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,0,11,0,0,0,0,0,0,0,0
840,"Murkmire_Rock",1,0,-2,1,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152749648,0,11,0,0,0,0,0,0,0,0
841,"Murkmire_Rock_128",1,0,-2,1,128,"Art\Terrain\_Wilderun\Terrain_Rock_Flat_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\terrain_rock_flat_wilderun_000_dxtnormal.tex",2152749648,0,11,0,0,0,0,0,0,0,0
842,"Murkmire_Rock_flattener_XY",1,0,0,0,64,"Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Color.tex","Art\Terrain\_Wilderun\Terrain_Rock_Flattener_Wilderun_000_Normal.tex",2169856085,1,11,0,0,0,0,0,0,0,0
