"ID","creature2Id","unitPropertyIndex","unitPropertyValue"
18957,43024,7,2200000
18958,43024,40,1
18959,43024,44,3
18960,43024,46,3
18961,42705,7,301120
18962,42705,40,1
18963,42793,40,1
18964,42793,7,278980
18965,43011,7,256730
18966,43011,40,1
18967,43027,7,715960
18969,43027,44,3
18970,43027,46,3
18971,43036,7,2200000
18972,43036,40,1
18973,43036,44,-1
18976,43035,7,760780
18977,43038,7,799740
18978,43038,40,1
18980,43037,7,728550
18981,43037,40,1
18982,43037,44,3
18983,43037,46,3
18984,43035,44,3
18985,43035,46,3
18986,43044,40,1
18988,43045,7,796740
18990,43045,44,3
18991,43045,46,3
18992,43045,40,1
18993,48363,7,1500000
18994,43035,40,1
18995,43044,7,722190
18996,43044,44,3
18997,43044,46,3
18998,31678,7,1300000
18999,31676,7,2110000
19000,48365,7,1500000
19001,48366,7,2800000
19002,48364,7,4200000
19003,48180,7,1750000
19004,48179,7,1750000
19005,48174,7,1350000
19006,48173,7,1900000
19007,48172,7,3000000
19008,57191,8,0
19009,57192,8,0
19010,57194,8,0
19011,57196,8,0
19012,57193,8,0
19013,57190,8,0
19014,43027,40,1
19015,62270,176,0.2
19016,62270,178,2000
19017,62785,7,1
19018,48367,7,787500
19019,48367,40,0
19020,48368,7,2360000
19021,48368,40,0
19022,49810,7,641250
19023,49810,40,0
19024,49977,7,562500
19025,49977,40,0
19035,62242,8,0
19036,62242,23,0
19037,62242,24,0
19038,62242,26,0
19039,62242,27,0
19040,62242,28,0
19041,62242,42,0
19042,62242,44,0
19043,62242,45,0
19044,62242,46,0
19045,62844,7,1
19046,62844,42,1
19047,62846,7,150000
19048,62846,44,1
19049,62846,45,3000
19050,62846,46,1
19051,62846,106,1.5
19052,62848,7,1
19053,62848,42,1
19054,49198,40,1
19055,52963,40,123
19056,52964,40,123
19057,52970,40,123
19058,52971,40,123
19059,52974,40,123
19060,52968,40,123
19068,52969,40,123
19069,54029,40,123
19070,54030,40,123
19071,54031,40,123
19072,54032,40,123
19073,54787,40,123
19074,54785,40,123
19075,55066,40,123
19076,56106,40,123
19077,56178,40,123
19078,56184,40,123
19079,56377,40,123
19080,54935,40,123
19081,56174,40,123
19082,54968,40,123
19083,54289,7,200000
19084,54289,40,0
19085,55022,7,2400000
19086,54881,7,1000000
19087,62871,7,1
19088,62871,42,1
19089,62873,7,1
19090,62873,42,1
19091,62874,7,1
19092,62874,42,1
19093,62880,106,2
19094,62881,7,6000000
19095,62881,44,-1
19096,62881,40,123
19097,29198,100,1.5
19098,29199,100,1.5
19100,62902,44,-1
19101,62928,7,18000000
19103,62933,100,0.7
19104,62881,8,0
19105,62913,100,10
19106,31676,44,-1
19107,62940,8,0
19108,62854,7,20000
19109,62854,40,0
19110,62954,8,0
19111,62955,100,1.7
19112,62956,100,1.7
19113,62958,100,1.7
19114,56184,100,2.5
19115,62978,100,1.7
19116,59747,7,100000000
19117,59748,7,100000000
19118,59749,7,100000000
19119,59778,7,100000000
19120,59780,7,100000000
19121,49395,40,0
19122,62881,141,0.8
19123,62881,142,0.8
19124,62881,143,0.8
19126,62994,100,1.7
19127,62995,8,0
19128,63003,100,1.7
19129,48404,44,-1
19130,48626,7,300000
19131,28599,109,1
19132,28600,109,1
19136,60355,109,1
19137,30498,109,1
19138,63055,8,0
19139,63055,23,0
19140,63055,24,0
19141,63055,26,0
19142,63055,27,0
19143,63055,28,0
19144,63055,42,0
19145,63055,44,0
19146,63055,45,0
19147,63055,46,0
19148,63055,159,0.1
19149,63055,160,0.1
19150,63055,161,0.1
19151,63072,8,0
19152,63074,100,0.9
19153,48404,40,1
19163,63080,7,100000
19167,63080,44,1
19168,63080,45,1000
19169,63083,100,0.8
19174,63093,8,0
19180,44563,7,860000
19181,44563,40,0
19182,15218,124,250
19183,14780,124,11
19184,13691,124,250
19185,26143,124,488
19186,45620,109,1
19187,26745,124,120
19188,34061,124,1830
19189,36403,124,1830
19190,37015,124,1830
19191,38980,124,940
19192,33405,7,1150000
19193,33405,40,1
19195,37141,40,5
19196,37141,7,550000
19197,37142,7,530000
19198,37142,40,3
19199,44566,7,840000
19200,44566,40,0
19201,44569,7,1220000
19202,44569,40,0
19203,45620,7,924000
19204,45620,40,0
19205,44568,7,1220000
19206,44568,40,0
19207,45620,44,2
19208,45620,46,2
19209,61404,8,0
19210,62492,8,0
19211,62508,8,0
19212,62525,8,0
19213,51398,7,100000
19214,51398,41,50000
19215,51398,44,2
19216,51398,45,3000
19217,51398,46,2
19218,63161,7,100
19219,63161,40,0
19220,63137,163,0
19221,62911,8,0
19222,63195,100,1.7
19223,52970,24,0
19224,63209,8,0
19225,63211,7,2000000
19226,63211,8,0
19227,63211,40,1
19228,63211,44,-1
19230,54824,124,1830
19231,54825,124,1830
19232,54826,124,1830
19233,55038,124,1830
19234,56104,124,1830
19235,56105,124,1830
19236,57191,124,1830
19237,57192,124,1830
19238,57194,124,1830
19240,55061,124,1830
19241,55075,124,1830
19242,57190,124,1830
19243,57193,124,1830
19244,57196,124,1830
19245,54840,124,1830
19246,54841,124,1830
19247,54843,124,1830
19248,54844,124,1830
19249,57213,124,1830
19250,57218,124,1830
19251,57220,124,1830
19252,57216,124,1830
19253,57219,124,1830
19254,57221,124,1830
19255,62597,7,9930
19256,62597,26,0
19257,62597,27,0
19258,62597,28,0
19259,62597,42,0
19260,62595,8,0
19261,62597,8,0
19262,62598,8,0
19263,62674,8,0
19264,62674,7,868000
19265,62597,40,0
19276,62674,100,2
19277,62674,40,0
19278,63259,8,0
19279,48058,8,0
19286,62477,8,0
19287,62478,8,0
19288,62493,8,0
19289,62509,8,0
19290,62510,8,0
19291,62511,8,0
19292,62526,8,0
19293,62527,8,0
19294,62479,8,0
19295,62480,8,0
19296,62494,8,0
19297,62495,8,0
19298,62512,8,0
19299,62513,8,0
19300,62528,8,0
19301,62529,8,0
19302,63322,8,0
19318,48130,109,1
19319,48131,109,1
19320,48132,109,1
19321,48133,109,1
19322,48135,109,1
19323,30498,24,0
19324,63362,7,100000000
19325,63362,8,100
19326,63362,138,0.01
19327,63362,139,0.01
19328,63362,140,0.01
19329,42936,124,1830
19330,63381,7,1
19331,63381,33,0
19332,63381,40,0
19333,63381,43,0
19334,62531,8,0
19335,62530,8,0
19336,62515,8,0
19337,62514,8,0
19338,62497,8,0
19339,62496,8,0
19340,62482,8,0
19341,62481,8,0
19342,63407,44,-1
19343,48041,7,3780000
19344,48041,40,0
19345,48058,7,1890000
19346,48058,40,0
19347,63425,7,8000000
19348,63425,40,123
19349,63425,44,-1
19350,63425,100,1.25
19351,63425,109,1
19352,48283,7,630000
19353,48283,40,0
19354,63433,7,100
19355,63433,40,0
19356,63435,44,-1
19357,56571,7,100
19358,62928,44,-1
19359,62542,44,-1
19360,62543,44,-1
19361,62546,44,-1
19362,62546,7,1500000
19363,62543,7,1500000
19364,62542,7,1500000
19367,62633,8,0
19368,62621,8,0
19369,63467,8,0
19370,62646,8,0
19371,62658,8,0
19372,62620,8,0
19373,62632,8,0
19374,62645,8,0
19375,62657,8,0
19376,63470,124,1830
19378,63483,7,100
19379,63379,8,0
19380,63378,8,0
19381,63377,8,0
19382,63376,8,0
19383,62660,8,0
19384,62648,8,0
19385,62635,8,0
19386,62623,8,0
19387,63486,7,400
19390,63406,7,2500
19391,63405,7,2500
19392,62624,8,0
19393,63493,44,0
19394,62636,8,0
19395,62649,8,0
19396,62661,8,0
19397,31667,7,15950000
19398,31667,40,1
19399,31670,7,3500000
19400,31670,40,0
19401,31665,7,2000000
19402,31665,40,0
19403,31665,41,700000
19404,48167,7,2950000
19405,48167,40,0
19407,31673,7,2800000
19408,31673,40,0
19409,31673,41,500000
19410,31670,41,2750000
19412,61819,7,15950000
19413,61819,40,0
19415,61818,7,15950000
19416,61818,40,0
19418,31676,40,0
19419,31677,40,1
19420,31678,40,0
19422,48363,40,0
19423,48363,100,1.2
19424,48364,40,0
19425,48366,40,0
19426,48365,40,0
19427,31669,7,1750000
19428,31669,40,0
19430,31885,40,0
19432,31886,7,1880000
19433,31886,40,0
19434,63493,100,0.5
19435,48168,40,1
19436,48169,7,1900000
19437,48169,40,0
19439,48170,40,0
19440,48170,41,2000000
19441,48171,40,1
19443,48175,7,1250000
19444,48175,40,0
19446,48176,7,2500000
19447,48176,40,0
19449,48193,7,3000000
19450,48193,40,0
19451,48193,41,3350000
19452,50011,7,500000
19453,50011,40,0
19454,50011,41,500000
19455,62138,7,1900000
19456,62138,40,0
19459,62708,8,0
19460,62707,8,0
19461,62706,8,0
19462,62705,8,0
19463,62704,8,0
19464,62703,8,0
19465,62702,8,0
19466,62701,8,0
19467,62700,8,0
19468,62699,8,0
19469,62698,8,0
19470,62697,8,0
19471,62696,8,0
19472,62695,8,0
19473,62694,8,0
19474,42558,124,729
19475,42557,124,729
19476,42556,124,729
19477,42473,124,729
19478,62483,8,0
19479,62484,8,0
19480,62485,8,0
19481,62486,8,0
19482,62487,8,0
19483,62488,8,0
19485,41494,124,729
19486,62491,8,0
19487,62498,8,0
19488,62500,8,0
19489,62501,8,0
19490,62502,8,0
19491,62503,8,0
19492,62504,8,0
19494,62507,8,0
19495,62516,8,0
19496,62517,8,0
19497,62518,8,0
19498,62519,8,0
19499,62520,8,0
19500,62521,8,0
19502,62524,8,0
19503,42170,124,729
19504,62532,8,0
19505,62533,8,0
19506,62534,8,0
19507,62535,8,0
19508,62536,8,0
19509,62537,8,0
19511,62540,8,0
19512,42098,124,729
19513,62618,8,0
19514,62619,8,0
19515,62622,8,0
19516,62625,8,0
19517,62626,8,0
19518,62627,8,0
19519,62628,8,0
19520,62629,8,0
19521,62630,8,0
19522,62631,8,0
19523,62634,8,0
19524,62637,8,0
19525,62638,8,0
19526,62639,8,0
19527,62640,8,0
19528,62641,8,0
19529,62643,8,0
19530,62644,8,0
19531,62647,8,0
19532,62650,8,0
19533,62651,8,0
19534,62652,8,0
19535,47938,124,250
19536,62653,8,0
19537,62654,8,0
19538,62655,8,0
19539,62656,8,0
19540,47937,124,250
19541,62659,8,0
19542,62662,8,0
19543,62663,8,0
19544,62664,8,0
19545,62665,8,0
19546,62666,8,0
19547,47879,124,250
19548,63297,8,0
19549,63298,8,0
19550,36201,124,250
19551,63299,8,0
19552,63300,8,0
19553,63314,8,0
19554,63315,8,0
19555,63316,8,0
19556,63317,8,0
19557,63318,8,0
19558,33385,124,250
19559,62538,8,0
19560,62522,8,0
19561,62505,8,0
19562,62489,8,0
19563,62893,8,0
19564,62894,8,0
19565,62895,8,0
19566,62896,8,0
19567,62884,8,0
19568,62885,8,0
19569,62886,8,0
19570,62887,8,0
19571,62889,8,0
19572,62890,8,0
19573,62891,8,0
19574,62892,8,0
19575,28207,124,1830
19576,63024,8,0
19577,63023,8,0
19578,63022,8,0
19579,46212,124,1830
19581,63020,8,0
19582,63018,8,0
19583,63017,8,0
19585,63015,8,0
19587,63009,8,0
19588,63008,8,0
19589,63007,8,0
19591,63005,8,0
19592,46210,124,1830
19593,63004,8,0
19594,63002,8,0
19596,62999,8,0
19598,46208,124,1830
19599,31669,100,1.3
19600,63547,7,250000
19601,63547,40,1
19602,63547,44,-1
19603,58354,124,120
19604,21746,124,488
19605,62539,8,0
19606,62523,8,0
19607,62506,8,0
19608,62490,8,0
19609,35859,124,250
19610,35860,124,250
19611,35861,124,250
19612,35862,124,250
19613,30811,124,250
19614,30897,124,120
19615,63573,7,100
19616,63574,7,100
19617,63587,7,100
19618,63588,7,100
19619,63589,7,100
19620,63590,7,100
19621,63591,7,100
19622,63592,7,100
19623,63596,7,100
19624,63597,7,100
19625,63598,7,100
19626,63599,7,100
19627,63600,7,100
19628,63601,7,100
19629,63603,7,400000
19630,62546,100,0
19631,62543,100,0
19632,62542,100,0
19634,49192,100,4.1
19639,63230,44,-1
19640,58865,100,5
19641,63622,100,0.5
19642,63654,40,1
19643,63654,44,0
19644,52697,124,120
19645,52708,124,120
19646,52709,124,120
19647,51560,124,120
19648,51561,124,120
19649,51562,124,120
19650,63677,100,2
19651,62614,109,1
19652,62967,109,1
19655,63698,124,1830
19656,63699,124,1830
19658,53633,44,-1
19659,52295,44,-1
19660,53635,44,-1
19661,61771,8,0
19662,63405,40,30
19663,63406,40,30
19664,63409,40,30
19665,63734,100,5
19666,63735,100,5
19667,63743,7,100
19668,63743,40,0
19669,63744,7,100
19670,63744,40,0
19671,48059,106,100
19672,48059,109,1
19673,48071,106,100
19674,48071,109,1
19675,63605,100,0.5
19676,50380,106,100
19677,50380,109,1
19678,48086,106,100
19679,48086,109,1
19680,63470,8,0
19681,50405,106,100
19682,50405,109,1
19683,50406,106,100
19684,50406,109,1
19685,50407,106,100
19686,50407,109,1
19687,50408,106,100
19688,50408,109,1
19689,50409,106,100
19690,50409,109,1
19691,50411,106,100
19692,50411,109,1
19693,50412,106,100
19694,50412,109,1
19695,50415,106,100
19696,50415,109,1
19697,50416,106,100
19698,50416,109,1
19699,50417,106,100
19700,50417,109,1
19701,48118,106,100
19702,48118,109,1
19703,50419,106,100
19704,50419,109,1
19705,48130,106,100
19706,50420,106,100
19707,50420,109,1
19708,48131,106,100
19709,48132,106,100
19710,48133,106,100
19711,50460,106,100
19712,50460,109,1
19713,50463,106,100
19714,50463,109,1
19715,48134,106,100
19716,48134,109,1
19717,48135,106,100
19718,50488,106,100
19719,50488,109,1
19720,50500,106,100
19721,50500,109,1
19722,50563,106,100
19723,50563,109,1
19724,50570,106,100
19725,50570,109,1
19726,48136,106,100
19727,48136,109,1
19728,50803,106,100
19729,50803,109,1
19730,50806,106,100
19731,50806,109,1
19732,48142,106,100
19733,48142,109,1
19734,48217,106,100
19735,48217,109,1
19736,48267,106,100
19737,48267,109,1
19738,48268,106,100
19739,48268,109,1
19740,51127,106,100
19741,51127,109,1
19742,48271,106,100
19743,48271,109,1
19744,53014,106,100
19745,53014,109,1
19746,53172,106,100
19747,53172,109,1
19748,56467,106,100
19749,56467,109,1
19750,48272,106,100
19751,48272,109,1
19752,48414,106,100
19753,48414,109,1
19754,48415,106,100
19755,48415,109,1
19756,48416,106,100
19757,48416,109,1
19758,48419,106,100
19759,48419,109,1
19760,63761,7,130000
19761,63761,40,0
19762,63761,44,-1
19763,50909,106,100
19764,50909,109,1
19765,50907,106,100
19766,50907,109,1
19767,50908,106,100
19768,50908,109,1
19769,54381,106,100
19770,54381,109,1
19771,54556,106,100
19772,54556,109,1
19773,54794,106,100
19774,54794,109,1
19775,54384,106,100
19776,54384,109,1
19777,54379,106,100
19778,54379,109,1
19779,54784,106,100
19780,54784,109,1
19781,63763,7,100
19782,54380,106,100
19783,54380,109,1
19784,49088,106,100
19785,49088,109,1
19786,49089,106,100
19787,49089,109,1
19788,49090,106,100
19789,49090,109,1
19790,49091,106,100
19791,49091,109,1
19792,49092,106,100
19793,49092,109,1
19794,49093,106,100
19795,49093,109,1
19796,49095,106,100
19797,49095,109,1
19798,49097,106,100
19799,49097,109,1
19800,49100,106,100
19801,49100,109,1
19802,49102,106,100
19803,49102,109,1
19804,49103,106,100
19805,49103,109,1
19806,49391,106,100
19807,49391,109,1
19808,50158,106,100
19809,50158,109,1
19810,36214,101,0
19811,36217,101,0
19812,36217,113,1
19813,36214,113,1
19817,64790,8,0
19818,64790,7,75000
19819,64790,40,0
19820,48283,24,0
19821,48283,44,0
19822,48283,46,0
19823,63666,100,1.5
19824,63667,100,1.5
19825,48177,40,0
19826,56200,40,1
19827,49985,40,0
19828,46718,40,1
19829,46761,40,1
19830,46761,41,191420
19831,30499,45,0
19832,30499,109,1
19833,30500,109,1
19834,30501,109,1
19835,30502,109,1
19836,30503,109,1
19837,30504,109,1
19838,64850,7,100000
19839,64850,8,0
19840,64850,40,0
19841,64851,44,0
19843,64851,7,150000
19845,64854,44,0
19846,64862,7,100000
19847,64862,8,0
19848,64862,40,0
19849,64867,7,1
19850,64867,42,1
19851,64868,7,1
19852,64868,42,1
19853,64887,100,2
19854,49503,7,476000
19855,49503,40,1
19858,48041,46,0
19859,64884,7,94000
19860,65000,8,0
19864,65004,8,0
19865,65005,8,0
19866,65008,8,0
19884,65013,8,0
19888,59195,100,0.5
19889,65001,7,622000
19890,65001,40,1
19891,65019,8,0
19892,65023,8,0
19893,65026,8,0
19894,62759,106,150
19895,62759,109,1
19896,62773,106,150
19897,62773,109,1
19898,62774,106,150
19899,62774,109,1
19900,62775,106,150
19901,62775,109,1
19902,62776,106,150
19903,62776,109,1
19904,62777,106,150
19905,62777,109,1
19906,65033,7,1e+12
19907,65037,8,0
19908,65038,8,0
19909,65039,8,0
19910,65040,8,0
19911,65042,8,0
19912,65043,8,0
19913,65044,8,0
19914,65046,8,0
19916,54785,24,0
19919,54787,24,0
19921,65048,100,0.2
19922,65050,8,0
19923,65051,8,0
19925,51569,7,360000
19926,65056,100,2
19927,56377,24,0
19929,48295,109,1
19930,48917,109,1
19931,56200,109,1
19932,30497,109,1
19933,30505,109,1
19934,48167,24,0
19935,63683,100,0.5
19936,65125,100,3
19937,65127,100,3
19938,65131,44,2
19939,65131,45,12000
19940,65131,46,1
19941,65131,131,0.4
19942,65131,8,0
19943,65047,0,1
19944,65047,7,1000
19945,65041,0,1
19946,65041,7,1000
19947,65041,1,1
19948,65041,2,1
19949,65041,3,1
19950,65041,4,1
19951,65041,26,0
19952,65041,27,0
19953,65041,28,0
19954,65041,32,0
19955,65041,33,0
19957,65041,42,0
19958,65047,1,1
19959,65047,2,1
19960,65047,3,1
19961,65047,4,1
19962,65047,26,0
19963,65047,27,0
19964,65047,28,0
19965,65047,33,0
19969,65047,40,0
19970,65047,42,0
19971,65047,32,0
19972,56185,40,1
19973,65147,100,0.0001
19974,56779,7,121900
19975,56779,40,1500
19976,43044,45,5000
19977,43027,45,5000
19978,43035,45,5000
19979,43037,45,5000
19980,65127,7,1e+10
19981,65125,7,1e+10
19982,48685,109,1
19985,65076,7,1000
19986,65200,8,0
19987,65203,8,0
19988,24486,100,1.2
19989,24894,100,1.2
19990,65200,106,0.5
19991,65200,109,1
19993,33556,44,0
19994,51028,44,0
19995,65014,7,933000
19996,65014,24,8
19997,65014,44,8
19998,65014,46,8
19999,65014,40,1
20002,65232,100,1.5
20003,54056,7,120000
20004,54056,40,0
20005,54056,100,0.6
20006,65243,7,100000
20007,65243,26,0
20008,65243,27,0
20009,65243,28,0
20010,54350,109,1
20011,65247,7,100000
20012,65247,26,0
20013,65247,27,0
20014,65247,28,0
20015,54055,40,0
20016,65251,106,150
20017,65251,109,1
20018,65252,106,150
20019,65252,109,1
20020,65253,106,150
20021,65253,109,1
20022,65254,106,150
20023,65254,109,1
20024,65183,106,100
20025,65183,109,1
20026,65260,8,0
20027,65261,8,0
20028,65033,100,1.8
20029,48368,24,0
20030,65290,7,1
20032,49395,24,0
20033,65294,7,1e+10
20034,65294,100,0.2
20035,65318,7,100000000
20036,65318,100,1.8
20037,65319,7,100000000
20038,65319,100,2
20039,65323,33,-10000
20040,41238,7,45000
20042,27253,131,1.1
20043,27254,131,1.1
20044,27255,131,1.1
20045,27256,131,1.1
20046,27260,131,1.1
20047,27257,131,1.1
20048,27258,131,1.1
20049,49720,131,1.1
20050,65362,106,150
20051,65362,109,1
20052,65363,106,150
20053,65363,109,1
20054,65364,106,150
20055,65364,109,1
20056,65365,106,150
20057,65365,109,1
20058,65366,106,150
20059,65366,109,1
20060,65371,100,0.8
20061,62807,8,0
20062,62809,8,0
20063,65383,7,1000
20064,65383,9,1000
20065,65398,100,2
20066,65401,100,4
20067,65041,40,0
20069,65426,0,1
20070,65426,1,1
20071,65426,2,1
20072,65426,3,1
20073,65426,4,1
20074,65426,7,1000
20075,65426,26,0
20076,65426,27,0
20077,65426,28,0
20078,65426,32,0
20079,65426,33,0
20080,65426,40,0
20081,65426,42,0
20082,60321,8,1
20083,65452,7,882450
20084,65452,44,-1
20085,65461,100,0.35
20086,48570,131,0.7
20087,48715,131,0.7
20088,50184,131,0.7
20089,52426,131,0.7
20090,48517,131,17.5
20091,48846,131,17.5
20092,56966,131,17.5
20093,27446,131,17.5
20094,50249,131,17.5
20095,50234,131,17.5
20096,50752,131,17.5
20097,27445,131,17.5
20098,49931,131,17.5
20099,56967,131,17.5
20100,17742,131,0.7
20101,17745,131,3.5
20102,17804,131,1.575
20103,17822,131,3.5
20104,17823,131,3.5
20105,17824,131,3.5
20106,17856,131,3.5
20107,17857,131,0.7
20108,17858,131,0.7
20109,17859,131,1.575
20110,17928,131,17.5
20111,17929,131,1.575
20112,17932,131,1.575
20113,17949,131,1.575
20114,17954,131,0.7
20115,18211,131,3.5
20116,18355,131,0.7
20117,36214,44,-1
20118,36217,44,-1
20119,18445,131,7
20120,18465,131,0.7
20121,18509,131,3.5
20122,18516,131,1.575
20123,18517,131,0.7
20124,18526,131,0.7
20125,19095,131,0.7
20126,19115,131,1.575
20127,19115,132,1
20128,19130,131,1.575
20129,23503,131,7
20130,26360,131,1.575
20131,26415,131,0.7
20132,26425,131,1.575
20133,26440,131,0.7
20134,26853,131,1.575
20135,27148,131,0.7
20136,27150,131,1.575
20137,48255,131,1.575
20138,48373,131,17.5
20139,48613,131,17.5
20140,48617,131,7
20141,48778,131,7
20142,48971,131,0.7
20143,49118,131,1.575
20144,49122,131,0.7
20147,50378,131,1.575
20148,50465,131,1.575
20149,50466,131,1.575
20150,50676,131,1.575
20151,50677,131,1.575
20152,50758,131,7
20153,50761,131,17.5
20154,50772,131,0.7
20155,50834,131,0.7
20156,51026,131,0.7
20157,51119,131,0.7
20158,51200,131,17.5
20159,52719,131,1.575
20160,65490,100,0.001
20163,36937,100,0.5
20164,30499,24,0
20166,59545,24,3
20167,59545,45,10000
20168,59545,109,1
20169,55019,44,-1
20170,35424,100,0.8
20172,65520,33,-10000
20173,65521,33,-10000
20174,65522,33,-10000
20175,65523,33,-10000
20176,65524,33,-10000
20177,65525,33,-10000
20178,65526,33,-10000
20180,65527,33,-10000
20181,56183,100,1.25
20182,65538,7,45520000
20183,65538,24,0
20184,65538,40,1
20185,65538,44,-1
20186,65538,45,8000
20187,65538,46,15
20188,65538,109,1
20189,65543,8,0
20190,65544,8,0
20191,65543,124,0
20192,65544,124,0
20193,31170,44,-1
20195,64851,40,0
20196,65559,8,0
20197,65559,124,0
20198,65560,8,0
20199,65560,124,0
20203,58319,8,0
20205,30498,8,1
20206,63787,8,0
20211,54774,44,-1
20212,64884,40,1
20213,65565,7,1
20214,65565,8,0
20215,65565,40,0
20216,65565,42,0
20217,65565,131,0.1
20219,26349,109,1
20220,65567,8,0
20221,65568,8,0
20222,56496,7,57270
20224,35419,7,12000
20225,65576,100,4
20226,49691,124,0
20227,25952,44,-1
20228,25952,45,0
20229,25952,46,-1
20230,25956,44,-1
20231,25956,45,0
20232,25956,46,-1
20233,65614,32,0
20234,65614,33,0
20235,65614,101,0
20236,65615,32,0
20237,65615,33,0
20238,65615,101,0
20239,24489,100,1.4
20240,24895,100,1.3
20241,56948,7,100000000
20246,62589,8,0
20247,62590,8,0
20248,62609,8,0
20249,62610,8,0
20250,25970,7,203790
20251,25970,40,2790
20252,25970,42,700
20253,25968,7,225460
20254,25968,40,2790
20255,25968,42,2000
20256,25967,7,216790
