"ID","quest2Id","questVOTextType","randomTextLineId"
38643,8279,6,14606
38644,6581,0,7495
38645,6581,1,7706
38646,6581,3,7786
38647,6581,4,7763
38648,6581,5,7805
38653,6195,5,25484
38658,8825,6,10409
38660,8825,4,10361
38664,8855,1,19270
38665,8855,3,19354
38666,8855,4,19351
38667,8855,5,19370
38668,8855,6,19410
38671,8856,3,19576
38672,8856,4,19570
38673,8856,5,19580
38674,8856,6,19630
38675,6596,0,21070
38676,6596,1,21089
38677,6596,2,21105
38678,6596,4,21313
38679,6596,5,21330
38680,6584,5,6310
38681,6588,0,23226
38682,6588,2,23247
38683,8855,0,19249
38684,8856,0,19477
38685,8856,1,19528
38686,6679,3,11071
38687,7110,0,19034
38688,7110,1,19116
38689,7110,2,19129
38690,7110,5,8049
38691,7110,6,7605
38692,6582,0,5994
38693,6582,1,6131
38694,6582,3,6250
38695,6582,4,6199
38696,6582,5,6316
38697,6582,6,6337
38698,6891,4,7758
38699,6891,5,7872
38700,6578,0,19040
38701,6578,1,19092
38702,6578,3,19136
38703,6578,4,19122
38704,6578,5,19165
38705,6578,6,19191
38706,6597,0,21486
38707,6890,4,8208
38709,6962,3,10168
38710,6962,4,10144
38711,6663,0,13558
38712,6663,1,13607
38713,6663,3,13630
38714,6663,4,13629
38715,6663,5,13653
38716,6663,6,13762
38719,6973,0,9916
38720,6973,1,10001
38722,7051,1,15156
38723,7051,3,15210
38724,7051,4,15204
38725,7051,5,15219
38726,6662,0,13552
38727,6662,1,13611
38728,6662,3,13631
38729,6662,4,13629
38730,6662,5,13636
38732,8860,1,10007
38754,7613,5,14927
38755,7613,6,15033
38756,6622,1,18208
38758,6601,0,21066
38759,6601,1,21099
38760,6601,3,21108
38761,6601,4,21106
38762,6601,5,21121
38763,6601,6,21153
38764,6811,3,20014
38765,6811,0,20074
38766,5530,0,15526
38767,6339,6,7001
38798,6343,6,7306
38806,6984,6,13596
38807,6985,5,13568
38808,6986,5,13652
38809,6986,6,13701
38823,6639,5,7011
38824,6639,6,7038
38826,6436,6,17601
38827,6340,6,8134
38828,6735,0,18629
38829,6735,1,18658
38830,6735,2,18688
38832,6735,4,25508
38833,6735,5,25408
38834,6735,6,25395
38835,6832,0,25407
38836,6832,1,25426
38837,6832,3,25470
38844,8887,4,15952
38845,8887,5,15978
38846,8887,6,15814
38847,8874,3,8662
38849,8815,0,15974
38850,8815,1,15853
38851,8815,2,15870
38853,8815,3,15883
38854,8815,4,23600
38855,8815,5,23502
38856,8815,6,23526
38857,8874,0,8965
38858,8874,1,8500
38859,8874,4,8629
38867,7705,3,6944
38868,7706,3,7782
38869,7709,3,7776
38870,7897,1,25232
38873,7966,4,4243
38874,8046,4,10154
38875,7970,3,4260
38876,7971,0,6756
38877,7971,1,6789
38878,7971,3,6945
38879,7971,4,6924
38880,7971,5,7362
38881,7971,6,7026
38882,6715,0,23503
38883,6715,1,23566
38884,6715,2,23603
38885,6715,3,23608
38889,8841,4,7760
38890,8841,5,7828
38891,8841,2,20894
38892,7110,3,19136
38893,6596,3,21112
38894,8889,0,4065
38895,8889,1,4106
38896,8889,3,4253
38897,8889,4,4220
38898,8889,5,4307
38900,8894,3,14898
38901,8051,3,18696
38902,8051,4,16159
38903,8051,5,16212
38904,8051,6,16131
38905,8051,7,18635
38906,8051,0,18636
38907,6715,4,23767
38908,6715,5,23734
38910,8894,0,15000
38911,8894,1,15055
38917,8890,3,4259
38918,8890,5,4352
38919,8890,6,4319
38920,8890,0,4017
38921,8890,1,4187
38922,8890,4,4241
38923,8893,0,4022
38924,8893,0,4019
38925,8893,0,4016
38926,8893,0,4013
38927,8893,0,4010
38928,8893,1,4144
38929,8893,1,4141
38930,8893,1,4138
38931,8893,1,4135
38932,8893,1,4132
38933,8893,3,4264
38934,8893,3,4261
38935,8893,3,4258
38936,8893,3,4255
38937,8893,3,4252
38938,8893,4,4249
38939,8893,4,4243
38940,8893,4,4240
38941,8893,4,4237
38942,8893,5,4318
38943,8893,5,4315
38944,8893,5,4312
38945,8893,5,4309
38946,8893,5,4306
38947,8893,5,4303
38950,8893,5,4300
38952,8893,5,4297
38955,8893,5,4324
38956,8893,5,4321
38957,8893,6,4354
38958,8893,6,4351
38959,8893,6,4348
38960,8893,6,4345
38961,8893,6,4342
38962,6758,0,23740
38963,6758,1,23777
38965,6758,3,23826
38970,8896,3,23610
38986,6854,0,18414
38987,6854,1,18419
38988,6854,3,18475
38989,6854,4,18468
38990,6854,5,18494
38991,6854,6,18400
38992,8892,0,4065
38993,8892,1,4094
38994,8892,3,4262
38995,8892,4,4247
38997,8892,6,4325
38998,6840,0,10585
38999,6840,1,10004
39000,6840,3,10160
39001,6840,5,10214
39002,8886,0,23758
39003,8886,1,23779
39004,8886,2,23816
39005,8886,3,23828
39006,8886,4,24878
39007,8886,5,24750
39008,8886,6,24878
39009,8909,0,8960
39010,8909,1,8963
39011,8909,3,8663
39012,8909,4,8633
39013,8909,5,8748
39014,8909,6,8745
39015,8891,0,3990
39016,8891,1,4112
39017,8891,3,4256
39018,8891,4,4217
39021,6728,0,23530
39022,6728,1,23584
39023,6728,3,23606
39024,6728,4,23642
39025,6728,5,23616
39026,6728,6,23615
39055,8894,2,14887
39057,8894,5,23632
39060,6759,0,23540
39062,6759,2,23599
39063,6759,3,23664
39068,6761,0,23540
39070,6761,2,23599
39071,6761,3,23664
39072,6762,0,23540
39073,6762,1,23707
39074,6762,2,23599
39075,6762,3,23664
39076,6761,1,23702
39078,6759,1,23706
39133,8892,5,4352
39134,8891,5,4298
39135,8891,6,4319
39137,8889,6,4313
39142,6579,1,7640
39143,6579,3,7775
39144,6579,4,7725
39145,6579,5,7868
39146,6579,6,7844
39147,8052,6,17998
39148,8053,6,23898
39149,8133,4,18020
39150,8133,5,18053
39151,8133,6,18054
39152,8134,6,18054
39153,8134,5,18053
39155,8912,0,8407
39156,8912,1,8515
39157,8912,4,8617
39158,8912,5,8753
39159,6037,3,7332
39160,6834,0,10597
39161,6834,1,9992
39162,6834,3,10166
39163,6834,4,10127
39164,6834,5,10247
39170,8127,0,8460
39171,8127,1,8583
39172,8127,3,8655
39173,8127,5,8755
39174,8918,0,14815
39175,8918,1,14855
39176,8918,3,14898
39177,8918,4,14892
39178,8918,5,14925
39179,8918,6,14917
39180,8127,6,8795
39181,7706,4,7735
39182,7709,4,7752
39184,7424,0,26461
39208,8923,0,14801
39209,8923,1,14839
39210,8923,3,14894
39211,8923,4,14890
39212,8923,5,14913
39213,8923,6,14915
39214,8925,0,14813
39215,8925,1,14851
39216,8925,3,14895
39217,8925,4,14880
39218,8925,5,14910
39219,8925,6,14917
39222,6742,3,24810
39223,6742,4,24795
39224,6742,5,24826
39226,8924,0,20132
39227,8924,1,20148
39228,8924,3,20174
39229,8924,4,20172
39232,8128,0,8376
39233,8128,1,8592
39279,8562,0,21608
39280,8562,1,21623
39281,8562,3,21636
39282,8562,5,21641
39289,8796,0,24732
39290,8796,1,24788
39291,8796,2,24805
39292,8796,3,24813
39293,8796,4,18170
39294,8796,5,18272
39295,8796,6,18181
39304,8926,0,22983
39305,8926,1,22987
39306,8926,3,23010
39307,8926,4,23006
39308,8926,5,23023
39309,6742,0,24768
39310,6742,1,24720
39311,8937,0,14836
39312,8937,1,14864
39313,8937,3,14897
39314,8937,4,14887
39315,8937,5,14909
39316,8937,6,14926
39317,8938,0,6015
39318,8938,0,6049
39319,8938,0,6009
39320,8938,0,6006
39321,8938,0,6003
39322,8938,0,6059
39323,8938,0,6056
39324,8938,0,5934
39325,8938,0,6053
39326,8938,0,5931
39327,8938,0,5945
39328,8938,1,6086
39329,8938,1,6134
39330,8938,1,6083
39331,8938,1,6131
39332,8938,1,6128
39333,8938,1,6077
39334,8938,1,6122
39335,8938,1,6181
39336,8938,1,6178
39337,8938,1,6175
39338,8938,1,6172
39339,8938,1,6169
39340,8938,1,6089
39341,8938,2,6238
39342,8938,2,6235
39343,8938,2,6232
39344,8938,2,6229
39345,8938,3,6256
39346,8938,3,6253
39347,8938,3,6250
39348,8938,3,6247
39349,8938,3,6244
39350,8938,4,6238
39351,8938,4,6235
39352,8938,4,6232
39353,8938,4,6229
39354,8938,5,6307
39355,8938,5,6304
39356,8938,5,6301
39357,8938,5,6298
39358,8938,5,6292
39359,8938,5,6289
39360,8938,5,6316
39361,8938,5,6313
39362,8938,6,6644
39363,8938,6,6641
39364,8938,6,6638
39365,8938,6,6635
39366,8938,6,6632
39367,8938,6,6656
39368,8895,0,4022
39369,8895,0,4019
39370,8895,0,4016
39371,8895,0,4013
39372,8895,0,4010
39373,8895,1,4144
39374,8895,1,4141
39375,8895,1,4138
39376,8895,1,4135
39377,8895,1,4132
39378,8895,3,4264
39379,8895,3,4261
39380,8895,3,4258
39381,8895,3,4255
39382,8895,3,4252
39383,8895,4,4249
39384,8895,4,4243
39385,8895,4,4240
39386,8895,4,4237
39387,8895,5,4318
39388,8895,5,4315
39389,8895,5,4312
39390,8895,5,4309
39391,8895,5,4306
39393,8895,5,4303
39394,8895,5,4300
39396,8895,5,4297
39400,8895,5,4324
39401,8895,5,4321
39403,8895,6,4351
39404,8895,6,4348
39406,8895,6,4342
39409,8864,3,8660
39410,8864,4,8642
39427,8933,2,11067
39428,8933,2,11069
39429,8933,2,11066
39430,8933,2,11068
39431,8933,2,11070
39432,8933,4,11067
39433,8933,4,11069
39434,8933,4,11066
39435,8933,4,11068
39436,8933,4,11070
39437,8933,3,11075
39438,8933,3,11072
39439,8933,3,11074
39440,8933,3,11071
39441,8933,3,11073
39442,8933,5,11101
39443,8933,5,11095
39444,8933,5,11092
39445,8933,5,11103
39446,8933,5,11086
39447,8933,5,11094
39448,8933,5,11105
39449,8933,5,11088
39450,8933,5,11093
39451,8933,5,11090
39452,8933,5,11104
39453,8933,6,11203
39454,8933,6,11208
39455,8933,6,11205
39456,8933,6,11202
39457,8933,6,11210
39458,8933,6,11207
39459,8933,6,11204
39460,8933,6,11201
39461,8933,6,11209
39462,8933,6,11206
39473,8908,3,4264
39474,8908,3,4261
39475,8908,3,4258
39476,8908,3,4255
39477,8908,3,4252
39482,8908,5,4318
39483,8908,5,4315
39484,8908,5,4312
39485,8908,5,4309
39486,8908,5,4306
39488,8908,5,4303
39489,8908,5,4300
39491,8908,5,4297
39495,8908,5,4324
39496,8908,5,4321
39498,8908,6,4351
39499,8908,6,4348
39501,8908,6,4342
39502,8128,3,8655
39513,8927,2,4249
39514,8927,2,4243
39515,8927,2,4240
39516,8927,2,4237
39517,8927,3,4264
39518,8927,3,4261
39519,8927,3,4258
39520,8927,3,4255
39521,8927,3,4252
39526,8927,5,4144
39527,8927,5,4141
39528,8927,5,4138
39529,8927,5,4135
39530,8927,5,4132
39531,8927,6,4351
39532,8927,6,4348
39533,8927,6,4342
39534,8934,0,10993
39535,8934,0,10995
39536,8934,0,10992
39537,8934,0,10994
39538,8934,0,10991
39539,8934,1,11050
39540,8934,1,11033
39541,8934,1,11047
39542,8934,1,11035
39543,8934,1,11049
39544,8934,1,11032
39545,8934,1,11034
39546,8934,1,11031
39547,8934,1,11048
39548,8934,3,11075
39549,8934,3,11072
39550,8934,3,11074
39551,8934,3,11071
39552,8934,3,11073
39553,8934,4,11067
39554,8934,4,11069
39555,8934,4,11066
39556,8934,4,11068
39557,8934,4,11070
39558,8934,5,11101
39559,8934,5,11095
39560,8934,5,11092
39561,8934,5,11103
39562,8934,5,11086
39563,8934,5,11094
39564,8934,5,11088
39565,8934,5,11105
39566,8934,5,11093
39567,8934,5,11090
39568,8934,5,11104
39569,8934,6,11203
39570,8934,6,11208
39571,8934,6,11205
39572,8934,6,11202
39573,8934,6,11210
39574,8934,6,11207
39575,8934,6,11204
39576,8934,6,11201
39577,8934,6,11209
39578,8934,6,11206
39579,8935,0,10993
39580,8935,0,10995
39581,8935,0,10992
39582,8935,0,10994
39583,8935,0,10991
39584,8908,0,3995
39585,8908,0,3992
39586,8908,0,3989
39587,8908,0,3986
39588,8908,0,3983
39589,8908,0,3980
39590,8908,0,4007
39591,8908,0,4004
39592,8908,0,4001
39593,8908,0,3998
39594,8908,1,4114
39595,8908,1,4111
39596,8908,1,4108
39597,8908,1,4105
39598,8908,1,4102
39599,8908,1,4129
39600,8908,1,4126
39601,8908,1,4123
39602,8908,1,4120
39603,8908,1,4117
39604,8908,4,4216
39605,8908,4,4213
39606,8908,4,4210
39607,8908,4,4207
39608,8908,4,4219
39609,8935,1,11050
39610,8935,1,11033
39611,8935,1,11047
39612,8935,1,11035
39613,8935,1,11049
39614,8935,1,11032
39615,8935,1,11034
39616,8935,1,11031
39617,8935,1,11048
39618,8935,3,11075
39619,8935,3,11072
39620,8935,3,11074
39621,8935,3,11071
39622,8935,3,11073
39623,8935,4,11067
39624,8935,4,11069
39625,8935,4,11066
39626,8935,4,11068
39627,8935,4,11070
39628,8935,5,11101
39629,8935,5,11095
39630,8935,5,11092
39631,8935,5,11103
39632,8935,5,11086
39633,8935,5,11094
39634,8935,5,11088
39635,8935,5,11105
39636,8935,5,11093
39637,8935,5,11090
39638,8935,5,11104
39639,8935,6,11203
39640,8935,6,11208
39641,8935,6,11205
39642,8935,6,11202
39643,8935,6,11210
39644,8935,6,11207
39645,8935,6,11204
39646,8935,6,11201
39647,8935,6,11209
39648,8935,6,11206
39649,8936,0,10993
39650,8936,0,10995
39651,8936,0,10992
39652,8936,0,10994
39653,8936,0,10991
39654,8936,1,11050
39655,8936,1,11033
39656,8936,1,11047
39657,8936,1,11035
39658,8936,1,11049
39659,8936,1,11032
39660,8936,1,11034
39661,8936,1,11031
39662,8936,1,11048
39663,8936,3,11075
39664,8936,3,11072
39665,8936,3,11074
39666,8936,3,11071
39667,8936,3,11073
39668,8936,4,11067
39669,8936,4,11069
39670,8936,4,11066
39671,8936,4,11068
39672,8936,4,11070
39673,8936,5,11101
39674,8936,5,11095
39675,8936,5,11092
39676,8936,5,11103
39677,8936,5,11086
39678,8936,5,11094
39679,8936,5,11088
39680,8936,5,11105
39681,8936,5,11093
39682,8936,5,11090
39683,8936,5,11104
39684,8936,6,11203
39685,8936,6,11208
39686,8936,6,11205
39687,8936,6,11202
39688,8936,6,11210
39689,8936,6,11207
39690,8936,6,11204
39691,8936,6,11201
39692,8936,6,11209
39693,8936,6,11206
39694,8933,0,10990
39695,8933,0,10981
39696,8933,0,10989
39697,8933,0,10986
39698,8933,0,10983
39699,8933,0,10985
39700,8933,1,11030
39701,8933,1,11027
39702,8933,1,11024
39703,8933,1,11021
39704,8933,1,11029
39705,8933,1,11028
39706,8933,1,11025
39707,8933,1,11022
39710,8865,3,13630
39713,8865,6,13768
39714,6368,0,23095
39715,6368,1,23110
39716,6368,3,23186
39717,6368,4,23131
39719,6368,6,23121
39722,8866,3,10160
39723,8866,4,10145
39728,8867,3,15579
39732,4803,3,18035
39733,4793,4,18029
39734,4975,4,9536
39736,8128,7,8798
39737,8128,7,8795
39738,8128,4,8652
39739,8128,5,8607
39740,8128,6,8484
39741,4805,2,18032
39742,5277,0,9164
39743,5277,1,9263
39744,5277,3,9419
39745,5277,4,9374
39746,5277,5,9500
39747,5277,6,9467
39748,4808,4,18013
39749,8129,0,8424
39752,8110,4,21364
39753,8129,1,8499
39754,8129,2,8544
39755,8129,3,8658
39756,8129,5,9506
39758,8130,0,9131
39759,8130,1,9332
39760,8130,3,9419
39761,8130,4,8646
39762,8130,5,8795
39769,8132,0,9923
39770,8132,1,10038
39771,8132,3,10164
39772,8132,4,10149
39773,8132,5,10373
39775,6805,2,18250
39789,7316,4,7765
39790,7316,5,7828
39791,7316,6,7870
39792,7317,4,5434
39793,7317,5,5495
39794,7317,6,5528
39795,7265,4,7760
39796,7265,5,7819
39797,7265,6,7871
39798,7267,5,4309
39799,7267,6,4348
39800,7267,4,4246
39801,7266,4,5428
39802,7266,5,5485
39803,7266,6,5531
39804,6608,6,20836
39805,6856,0,7543
39806,6856,1,7660
39807,6856,3,7778
39808,6856,5,8063
39809,6856,6,7576
39810,7529,0,8063
39811,7318,4,20789
39812,7318,5,20803
39813,7318,6,20833
39814,7264,5,7825
39815,7264,6,7789
39816,7264,4,7759
39817,7780,0,23105
39818,6653,4,3075
39819,7780,1,23110
39824,5172,2,18031
39825,7661,4,6927
39826,7661,5,7029
39827,7661,6,6963
39828,5172,6,18065
39829,7661,7,18893
39830,6024,5,11089
39831,6024,6,11102
39832,7282,4,8653
39833,7282,5,8711
39834,7282,6,8747
39835,6116,4,16489
39836,6116,5,16511
39837,6116,6,16522
39838,7415,2,10151
39839,7415,4,14574
39840,7662,7,6786
39842,5877,0,10193
39844,7055,6,21117
39845,7780,4,23132
39846,7780,5,23147
39848,7781,0,23116
39849,7781,1,23117
39850,7781,4,23171
39851,7781,5,23145
39852,7780,3,23135
39853,7782,0,23113
39854,7782,1,23105
39855,7782,4,23133
39856,7782,5,23148
39857,7783,0,23100
39858,7783,5,23108
39860,7783,6,23182
39861,7781,3,23136
39862,7782,3,23139
39863,7784,0,23126
39864,7784,1,23129
39865,7784,3,23138
39866,7784,4,23187
39867,7784,5,23105
39868,7785,0,23096
39869,7785,5,23147
39870,7785,4,23185
39871,8927,0,3989
39872,8927,0,3986
39873,8927,0,3980
39874,8927,0,4007
39875,8927,0,3998
39876,8927,1,4114
39877,8927,1,4111
39878,8927,1,4108
39879,8927,1,4105
39880,8927,1,4102
39881,8927,1,4129
39882,8927,1,4126
39883,8927,1,4123
39884,8927,1,4120
39885,8927,1,4117
39886,8927,4,4216
39887,8927,4,4207
39888,8927,4,4219
39889,7786,5,23146
39891,7789,0,23042
39892,7789,1,23057
39893,7785,3,23139
39894,7788,0,23044
39895,7788,4,22969
39896,7788,5,23024
39897,7789,4,23079
39898,7789,5,23040
39899,7790,0,22990
39900,7790,3,23013
39901,7790,4,23006
39902,7790,5,23023
39903,7791,0,22972
39904,7791,1,22991
39905,7791,3,23014
39906,7791,4,23029
39907,7791,5,23021
39908,7792,1,23004
39909,7792,0,22974
39910,7792,3,23013
39911,7792,4,23009
39912,7792,5,23024
39913,7792,6,23056
39926,7789,3,23010
39927,8945,0,9177
39928,8945,1,9252
39929,8945,3,9138
39931,7793,3,23014
39932,7793,4,23004
39933,7793,0,23040
39935,7793,5,23022
39936,8945,5,9508
39937,7794,0,23058
39938,7794,1,23064
39939,7794,3,23055
39940,8581,1,24229
39941,8581,3,24268
39942,8581,4,24251
39943,8581,5,24288
39944,8581,6,24275
39946,8056,3,13634
39947,8059,3,15211
39948,8057,1,9244
39949,8057,3,9415
39950,8058,6,15243
39951,8875,0,7126
39952,8875,1,6854
39953,8875,4,6859
39956,8875,3,6947
39969,4523,4,9396
39971,4523,5,9504
39972,4523,6,9423
39973,7644,4,16180
39975,7644,6,16307
39976,7907,6,21367
40005,8953,5,9470
40013,7261,5,9861
40015,7261,6,9499
40027,6993,4,19341
40028,6993,5,19376
40029,6993,6,19280
40031,7978,5,23141
40033,8060,5,23141
40070,6652,6,7086
40071,7642,4,8648
40072,7642,4,8642
40073,7642,5,8718
40074,7642,5,8751
40075,7642,6,8754
40076,7642,6,8745
40079,7643,6,12047
40080,7643,6,12046
40091,7669,3,4258
40099,8303,4,9406
40100,8303,4,9846
40101,8303,5,9445
40102,8303,5,9442
40103,8303,6,9511
40104,8303,6,9502
40105,4609,6,9170
40107,4541,5,9470
40111,4525,6,21645
40112,4527,5,21644
40115,5868,6,20055
40116,6789,6,24165
40117,7675,0,2755
40118,7675,1,3135
40119,7675,3,3144
40120,7675,4,3216
40121,7675,5,3119
40122,7670,3,20951
40123,7666,3,4264
40124,5860,6,24231
40125,7905,4,21106
40126,7665,3,19576
40127,8302,4,9401
40128,8302,4,9368
40129,8302,5,9859
40130,8302,5,9829
40131,8302,6,9503
40132,8302,6,9470
40133,7887,0,8178
40134,8954,0,7602
40135,8954,1,7620
40136,8954,3,7779
40138,5866,4,20001
40139,7671,3,20899
40141,6735,3,18697
40142,8954,5,7866
40145,5410,6,18702
40146,3780,2,18679
40147,3780,6,18726
40148,7677,4,19077
40149,7677,5,19148
40150,7677,6,19195
40151,7674,0,20765
40155,7674,1,20810
40166,7674,4,20894
40168,8055,3,23830
40173,7008,4,20069
40174,7008,5,20023
40176,5865,0,20059
40178,7009,1,19996
40179,7009,3,20013
40180,7009,4,20011
40183,5857,6,19938
40184,8155,7,24250
40185,8155,7,24247
40186,8155,7,24246
40193,8959,5,7029
40194,8958,5,16204
40195,8958,6,16216
40196,8826,5,20084
40197,8826,6,20061
40198,7887,1,7708
40200,7887,3,8175
40209,8161,3,24269
40210,8161,6,24288
40211,8961,0,10360
40212,7099,3,11074
40213,6298,6,25398
40214,7773,0,21491
40215,7773,1,21510
40216,7773,3,21529
40217,7773,4,21524
40218,7773,5,21539
40219,7773,6,21570
40220,5855,3,5449
40221,7418,0,7583
40222,7418,1,7692
40223,7418,3,7777
40227,7667,0,6755
40228,7667,1,6871
40229,7667,3,6943
40230,7667,6,7197
40231,3479,6,18702
40232,3480,6,18702
40233,7672,0,20854
40234,7672,1,20873
40235,7672,2,20956
40236,7672,3,20901
40237,7672,5,20814
40240,8023,5,4324
40242,8023,6,4629
40246,7758,4,24438
40247,7758,5,24451
40249,7759,0,24419
40250,7759,1,24421
40251,7759,3,24443
40252,7759,4,24433
40253,7759,5,24448
40254,7760,0,24399
40255,7760,3,24442
40256,7760,4,24437
40257,7760,5,24446
40259,8026,0,3968
40260,8026,1,4090
40261,7761,0,24394
40263,7761,1,24418
40264,7761,4,24432
40265,7761,5,24445
40266,7761,6,24457
40267,7762,0,24405
40268,7762,1,24428
40269,7762,3,24441
40270,7762,4,24433
40271,7762,5,24445
40272,7762,6,24465
40273,7763,0,24407
40274,7763,1,24411
40275,7763,3,24443
40276,7763,4,24431
40277,7763,5,24453
40278,7763,6,24483
40279,5540,2,21212
40280,6806,3,7777
40281,6298,1,25446
40282,8968,0,20868
40283,8968,1,20873
40284,8968,3,20899
40285,8968,4,20893
40286,8968,5,20911
40287,7019,0,19720
40288,7019,1,19738
40289,7019,3,19793
40290,7019,4,19791
40291,7019,5,19813
40292,7019,6,19719
40294,7058,0,19727
40295,7059,0,19727
40296,7060,0,19727
40297,7060,1,19756
40298,7059,1,19756
40299,7058,1,19756
40300,7057,1,19756
40301,7057,2,19784
40302,7058,2,19785
40303,7059,2,19785
40304,7060,2,19785
40305,8971,0,7567
40306,8971,1,7694
40307,8971,2,7750
40308,8971,3,7786
40309,8971,5,3562
40310,8971,6,3929
40311,8972,0,17017
40312,8972,1,17083
40313,8972,2,17102
40314,8972,3,17112
40315,8972,5,10192
40316,8972,6,10611
40317,7057,3,19797
40322,7058,3,19797
40325,7059,3,19797
40329,7060,3,19797
40333,8849,5,8745
40336,5171,5,9471
40337,5171,6,9785
40340,7793,1,22987
40341,7787,4,23091
40344,7788,1,22990
40346,7788,3,23013
40356,5178,5,15607
40357,5178,6,15606
40360,5209,5,8719
40361,5209,6,8746
40362,5774,5,9471
40363,5774,6,9498
40365,7013,0,19485
40366,7013,1,19530
40367,7013,3,19575
40369,7013,5,19581
40372,6612,6,18963
40373,5779,5,15608
40374,5779,6,15606
40375,5782,5,15913
40376,5983,5,9471
40377,7244,5,7188
40378,7244,6,7302
40379,5986,5,15597
40380,5990,5,8755
40381,5996,5,9498
40382,5999,5,15607
40383,6002,5,11101
40385,6002,6,11203
40386,6097,5,9432
40387,6098,5,15608
40388,7017,0,19494
40389,7017,1,19497
40390,7017,3,19577
40391,7017,4,19571
40392,7017,5,19595
40400,7012,4,19618
40401,7012,5,19587
40402,7012,6,19494
40403,6807,6,6692
40406,6107,5,9501
40407,6108,5,15609
40408,6606,6,19191
40414,6114,6,9026
40415,8976,0,3253
40416,7262,4,6933
40417,7262,5,7002
40418,7262,6,7293
40444,6123,6,9020
40445,6124,6,9029
40446,6381,6,8745
40447,6382,6,8757
40448,7280,6,8745
40450,7281,6,9041
40452,5241,6,9044
40453,6883,6,19074
40454,6023,6,8748
40455,7754,4,19338
40457,8979,4,18515
40458,8979,5,18485
40459,8979,6,18399
40460,8979,0,23721
40462,8979,2,23824
40463,8979,3,23828
40467,8974,0,18377
40468,8974,1,18421
40469,8974,3,18476
40470,8974,4,18472
40472,8974,6,18507
40473,8974,5,18490
40474,7312,4,16488
40475,7312,5,16501
40476,7678,6,19195
40477,7678,5,19148
40479,7671,4,20897
40480,7259,4,8615
40481,6216,4,9381
40482,6216,5,9501
40483,6216,6,9779
40484,7259,5,8712
40485,7259,6,8748
40486,7271,4,8633
40487,7271,5,8751
40488,7271,6,9017
40489,7292,4,8426
40490,7292,5,8685
40491,7292,6,9029
40492,6217,4,8653
40493,6217,5,8720
40494,6217,6,8747
40495,7241,4,8818
40496,7241,5,8718
40497,7241,6,8745
40498,7310,4,8642
40499,7310,5,8745
40500,7310,6,9041
40501,6218,4,15869
40502,6218,5,15903
40503,6218,6,15911
40504,7253,4,9405
40505,7253,5,9507
