"ID","Description","density","clutterFlags","assetPath0","assetPath01","assetPath02","assetPath03","assetPath04","assetPath05","assetWeight0","assetWeight01","assetWeight02","assetWeight03","assetWeight04","assetWeight05","flag0","flag01","flag02","flag03","flag04","flag05","minScale0","minScale01","minScale02","minScale03","minScale04","minScale05","rotationMin0","rotationMin01","rotationMin02","rotationMin03","rotationMin04","rotationMin05","rotationMax0","rotationMax01","rotationMax02","rotationMax03","rotationMax04","rotationMax05","emissiveGlow00","emissiveGlow01","emissiveGlow02","emissiveGlow03","emissiveGlow04","emissiveGlow05"
313,"Wilderrun_Pustules_000",300,2,"Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_bulbs_000.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_bulbs_001.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_bulbs_002.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_bulbs_002.m3","","",0.25,0.25,0.25,0.25,0,0,4,4,4,4,0,0,3,1.75,1.25,2,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
314,"Wilderrun_Pustules_001",300,2,"Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_StarFern_000.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_StarFern_000.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_StarFern_000.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_StarFern_000.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,1.5,1.1,1.25,0.75,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
315,"Wilderrun_Calla_Lilly_000",70,2,"Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_CallaLilly_000.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Pustules_Wilderun_CallaLilly_000.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,1,3,0,0,0,0,3.12414,3.12414,0,0,0,0,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0,0
316,"Wilderrun_Tangle_000",350,2,"Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_025.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_025.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_026.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_026.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_027.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_027.m3",0.25,0.25,0.02,0.01,0.35,0.05,6,6,6,6,6,6,1.75,2,1.2,3.25,3,4,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
317,"Wilderrun_Dirt_000",40,0,"Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_025.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_027.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_028.m3","Art\Terrain\_Wilderun\Clutter\Clutter_Plant_Wilderun_029.m3","","",0.01,0.01,0.9,0.2,0,0,6,6,6,6,6,0,0.25,0.1,3,2,0,0,3.12414,3.12414,3.12414,-3.12414,0,0,-3.12414,-3.12414,-3.12414,3.12414,0,0,0,0,0,0,0,0
318,"Wilderrun_Ground_Bubbles_002",300,2,"Art\Terrain\_Wilderun\Clutter\Clutter_GroundBubbles_Wilderun_001.m3","","","","","",0.6,0.4,0.01,0.01,1,1,6,0,0,0,0,0,20,15,7,20,6,4,-2.44346,0,0,0,0,0,-2.35619,0,0,0,0,0,0,0,0,0,0,0
319,"Coralus_Seaweed_000",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_002.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_003.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_001.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_004.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_004.m3",0.25,0.25,0.49,0.01,0.05,0.1,6,6,6,6,6,2,1,1,0.5,1.75,2.25,1,-1.13446,-0.349066,-0.244346,-0.261799,-0.261799,0,1.02974,0.418879,0.191986,0.261799,0.261799,0,0,0,0,0,0,0
320,"RDM_Moss_Flattener",300,2,"Art\Terrain\_Wilderun\Clutter\Clutter_GroundBubbles_Wilderun_001.m3","","","","","",0.6,0.4,0.01,0.01,1,1,6,0,0,0,0,0,12,15,7,20,6,4,-2.44346,0,0,0,0,0,-2.35619,0,0,0,0,0,0,0,0,0,0,0
321,"Coralus_Grass_000",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_006.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_005.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_006.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_006.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_005.m3",0.5,0.05,0.025,0.1,0.01,0.01,6,6,6,6,6,6,2.1,3.75,4.2,3,5,3.3,-0.593412,-0.226893,-0.523599,0.523599,0.925025,-0.383972,0.698132,0.418879,0.314159,-0.261799,0.122173,0.383972,0,0,0,0,0,0
322,"Coralus_Scrub_000",200,2,"Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_011.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_009.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_010.m3","Art\Terrain\_Coralus\Clutter\Clutter_coralus_Main_011.m3",0.5,0.2,0.2,0.2,0.2,0.2,6,6,6,6,6,6,3.2,4,4,4.25,4,3,-3.12414,-3.12414,-3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
323,"Celestian_DirtRoad_Mushrooms_000",50,2,"Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Mushroom_Dirtroad_000.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Mushroom_Dirtroad_002.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Mushroom_Dirtroad_003.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Mushroom_Dirtroad_002.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,0.5,0.45,0.35,0.25,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
324,"Celestian_Dirtroad_plants_000",100,2,"Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Moss_RockySpeckled_Green_Dirtroad_001.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Moss_RockySpeckled_Green_Dirtroad_002.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Moss_RockySpeckled_Green_000.m3","","","",1,1,1,0,0,0,6,6,6,0,0,0,1,1,1,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
325,"Celestian_Dirtroad_Rocks_000",100,2,"Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_000.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_001.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_002.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_003.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_004.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestian_Rock_Dirtroad_005.m3",0.25,0.2,0.05,0.1,0.1,0.15,6,6,6,6,6,6,0.75,1,1.2,0.5,0.1,0.45,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
326,"",0,0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"Swordmaiden_crystals_000",200,2,"Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_000.m3","Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_000.m3","Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_000.m3","","","",0.5,0.49,0.01,0,0,0,6,6,6,0,0,0,5,8,12,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
328,"Swordmaiden_Crystals_001",100,2,"Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_001.m3","Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_001.m3","Art\Terrain\Ice\Clutter\Clutter_Ice_Crystal_001.m3","","","",5,0.49,0.01,0,0,0,6,6,6,0,0,0,5,8,12,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,3.12414,3.12414,3.12414,0,0,0,0,0,0,0,0,0
329,"Halon_Mushrooms_000",1,2,"Art\Terrain\_HalonRing\Clutter\clutter_plants_mushroom_001.m3","Art\Terrain\_HalonRing\Clutter\clutter_plants_mushroom_001.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,1.5,2.5,0,0,0,0,3.12414,3.12414,0,0,0,0,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0,0
330,"Grimvault_Golden_Grass_000",500,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_001.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_002.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_003.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_000.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_005.m3","",0.25,0.25,0.25,0.25,0.01,0.01,6,6,6,6,6,0,0.95,1.15,1,2.35,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,2039555,0,0,0,0,0
331,"Whitevale_Terraformer_000",100,2,"Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_001.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_002.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_003.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_001.m3","","",0.25,0.25,0.25,0.25,0,0,4,4,4,4,0,0,1,0,0.75,0,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
332,"Whitevale_Terraformer_001",250,2,"Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_004.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_005.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_004.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_009.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_004.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_005.m3",0.5,0.5,0.1,2,0.01,1,4,4,4,6,4,4,1,0.5,3,3.5,1.5,1.2,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0
333,"Whitevale_Terraformer_002",250,2,"Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_006.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_007.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_008.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_006.m3","","",0.1,0.01,0.1,0.01,0,0,6,6,6,6,0,0,0.15,1.15,2,1.5,0,0,3.12414,-3.12414,3.12414,3.12414,0,0,-3.12414,3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
334,"Grimvault_Golden_Grass_Dead_000",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_000.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_001.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_002.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_003.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_005.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_006.m3",0.2,0.2,0.2,0.2,0.01,0.01,6,6,6,6,6,6,3,2,2,3,1.25,3.6,0.174533,0.296706,0.331613,-0.15708,0.15708,-0.174533,-0.174533,0.174533,-0.174533,0.174533,-0.122173,0.174533,0,0,0,0,0,0
335,"Whitevale_Terraformer_003",5,2,"Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_012.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_010.m3","Art\Terrain\_Whitevale\_Clutter\Clutter_Whitevale_Terraformer_011.m3","","","",0.25,0.25,0.01,0.25,0,0,4,4,4,4,0,0,3,4,2.75,0,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
336,"Farside_Minerals_000",250,2,"Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_001.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_002.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_003.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_004.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_005.m3","Art\Terrain\_HalonRing\Clutter\clutter_Halon_Pebbles_006.m3",0.2,0.2,0.2,0.02,0.1,0.1,6,6,6,6,6,6,0.5,0.25,0.5,0.5,0.05,0.2,3.12414,3.12414,3.12414,3.12414,3.12414,3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,8684676,0,0,0,0,0
337,"Chronium_Clutter_000",100,2,"Art\Terrain\_IoE\Clutter_Chronium_001.m3","Art\Terrain\_IoE\Clutter_Chronium_002.m3","Art\Terrain\_IoE\Clutter_Chronium_003.m3","Art\Terrain\_IoE\Clutter_Chronium_003.m3","Art\Terrain\_IoE\Clutter_Chronium_003.m3","Art\Terrain\_IoE\Clutter_Chronium_002.m3",0.25,0.25,0.25,0.25,0.2,0.2,6,6,6,6,0,0,1,0,3,2.5,1,1,0.174533,0.174533,0.174533,0.174533,0,0,-0.174533,-0.174533,-0.506146,-0.174533,0,0,0,0,0,0,0,0
338,"Exanite_Clutter_000",10,2,"Art\Terrain\Rock\Clutter\Exanite_Clutter_000.m3","Art\Terrain\Rock\Clutter\Exanite_Clutter_002.m3","Art\Terrain\Rock\Clutter\Exanite_Clutter_001.m3","Art\Terrain\Rock\Clutter\Exanite_Clutter_003.m3","","",0.25,0.25,0.25,0.25,0,0,6,6,6,6,0,0,2,3,2,1,0,0,3.12414,3.12414,-3.12414,-3.12414,0,0,-3.12414,-3.12414,3.12414,3.12414,0,0,4294441096,4294441095,4294441095,4294441095,0,0
339,"Grimvault_Desolate_Grass_000",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_007.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_007.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_008.m3","","","",0.05,0.5,0.25,0.25,0,0,6,6,6,6,0,0,1.5,1,0.01,1,0,0,3.12414,3.12414,3.12414,3.12414,0,0,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0
340,"Grimvault_Desolate_Grass_001",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_004.m3","","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_009.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_004.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Golden_Grass_Dead_009.m3","",0.25,0.25,0.25,0.15,0.35,0,6,6,6,6,6,0,0.5,1,1.75,0.5,1,0,0,0,0.418879,0,0,0,0,0,-0.523599,0,0,0,0,0,0,0,0,0
341,"Desolate_Scrub_000",200,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_DirtRock_005.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_DirtRock_005.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,2,3,0,0,0,0,-0.20944,0.20944,0,0,0,0,0.20944,-0.20944,0,0,0,0,0,0,0,0,0,0
342,"Grimvault_001",50,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_004.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_005.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_004.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_004.m3","","",0.2,0.2,0.2,0.2,0,0,6,6,6,6,0,0,2.25,1.5,1,1,0,0,-0.296706,0.575959,-0.226893,-0.191986,0,0,0.296706,-0.331613,0.139626,0.122173,0,0,0,0,0,0,0,0
343,"Grimvault_002",100,2,"","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_006.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_006.m3","","","",0.1,0.8,0.1,0,0,0,6,6,6,0,0,0,1.2,0.2,0.4,0,0,0,3.12414,-0.122173,-0.191986,0,0,0,-3.12414,0.20944,0.191986,0,0,0,0,0,0,0,0,0
344,"Grimvault_003",100,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_007.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_007.m3","","","","",0.5,0.5,0,0,0,0,6,0,0,0,0,0,1,0.5,0,0,0,0,3.12414,0,0,0,0,0,-3.12414,0,0,0,0,0,4279242768,4278190080,0,0,0,0
345,"Grimvault_004",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_008.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_008.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_008.m3","","","",0.5,0.4,0.1,0,0,0,6,6,6,0,0,0,1,0.5,3,0,0,0,-0.226893,-0.471239,-0.523599,0,0,0,0.610865,0.541052,0.523599,0,0,0,14409715,12443378,13883127,0,0,0
346,"Grimvault_005",50,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_001.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_001.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,1,2.5,0,0,0,0,3.12414,3.12414,0,0,0,0,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0,0
347,"Grimvault_006",250,0,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_002.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_002.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_010.m3","","","",0.1,0.7,0.2,0,0,0,6,6,6,0,0,0,3,1.5,1,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
348,"Grimvault_007",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_009.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_009.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_009.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_009.m3","","",0.1,0.2,0.4,0.3,0,0,6,6,6,6,0,0,1,2,1.7,0.75,0,0,-1.74533,-1.74533,-1.74533,-1.79769,0,0,-1.79769,-1.79769,-1.8326,-1.79769,0,0,0,0,0,0,0,0
349,"Celestian_Dark_Moss_000",250,2,"Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Curly_000.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Curly_001.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Curly_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Curly_000.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Curly_003.m3","",0.2,0.2,0.2,0.2,0.2,0,6,6,6,0,0,0,0.15,0.25,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,"Celestian_Dark_Moss_001",250,2,"Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Strand_000.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Strand_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Strand_001.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Strand_003.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_Strand_003.m3","",0.2,0.2,0.2,0.2,0.2,0,6,6,6,6,6,0,1.15,1.25,1.25,1.25,2,0,-0.139626,-0.10472,-0.0872665,-0.10472,-0.10472,0,0.10472,0.0872665,0.0872665,0.0698132,0.0872665,0,0,0,0,0,0,0
351,"Celestian_Dark_Moss_002",250,0,"Art\Terrain\_Celestian\Clutter\Celestian_Clutter_StarPlant_000.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_StarPlant_000.m3","","","","",0.5,0.5,0.2,0.2,0.2,0,6,6,0,0,0,0,1.15,2.7,1.25,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,"Grimvault_008",10,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_011.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_011.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,0.698132,0.698132,0,0,0,0,0.558505,0.366519,0,0,0,0,0,0,0,0,0,0
353,"Grimvault_009",250,2,"Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_012.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_013.m3","Art\Terrain\_Grimvault\Clutter\Clutter_Grimvault_014.m3","","","",0.2,0.2,0.2,0,0,0,6,6,6,0,0,0,1,1,1,0,0,0,3.12414,3.12414,3.12414,0,0,0,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0,0,0
354,"Galeras_Gravel_Base02",3,2,"Art\Terrain\_Galeras\Clutter\Clutter_Galeras_Gravel_002.m3","Art\Terrain\_Galeras\Clutter\Clutter_Galeras_Gravel_003.m3","Art\Terrain\_Galeras\Clutter\Clutter_Galeras_Gravel_006.m3","Art\Terrain\_Galeras\Clutter\Clutter_Galeras_Gravel_007.m3","Art\Terrain\_Galeras\Clutter\Clutter_Galeras_Gravel_004.m3","",0.4,0.5,0.05,0.1,0.1,0,6,6,4,4,4,0,10,11,6,5,10,1,3.12414,3.12414,3.12414,3.12414,3.12414,0,-3.12414,-3.12414,-3.12414,-3.12414,-3.12414,0,0,0,0,0,0,0
355,"Datascape_Ice_000",1,2,"Art\Terrain\Ice\Clutter\DataScape_Ice_Clutter_000.m3","Art\Terrain\Ice\Clutter\DataScape_Ice_Clutter_001.m3","Art\Terrain\Ice\Clutter\DataScape_Ice_Clutter_002.m3","Art\Terrain\Ice\Clutter\DataScape_Ice_Clutter_003.m3","Art\Terrain\Ice\Clutter\DataScape_Ice_Clutter_001.m3","",0.4,0.5,0.05,0.01,0.1,0,6,6,6,6,6,0,1,3.5,3,5,2,1,-0.0872665,0.0872665,-0.0872665,0.0872665,-0.0872665,0,0.0872665,-0.0872665,0.0872665,-0.0872665,0.0872665,0,0,0,0,0,0,0
356,"<New>",0,0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,"Malgrave_Bones_Base",10,0,"Art\Terrain\_Malgrave\Clutter\Clutter_Bones_Malgrave\Clutter_Bones_Malgrave_003.m3","Art\Terrain\_Malgrave\Clutter\Clutter_Bones_Malgrave\Clutter_Bones_Malgrave_003.m3","","","","",0.5,0.5,0,0,0,0,6,6,0,0,0,0,1,2,0,0,0,0,-3.12414,-3.12414,0,0,0,0,3.12414,3.12414,0,0,0,0,0,0,0,0,0,0
358,"Celestian_Bones_High",100,2,"Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_001.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_003.m3","","",0.5,0.25,0.25,1,0,0,6,6,6,6,0,0,1.25,1.75,1.25,2.5,0,0,-3.12414,-3.12414,3.12414,-3.12414,0,0,3.12414,3.12414,-3.12414,3.12414,0,0,0,0,0,0,0,0
359,"Celestian_Bones_Low",15,2,"Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_001.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_002.m3","Art\Terrain\_Celestian\Clutter\Celestian_Clutter_bones_003.m3","","",0.5,0.25,0.25,1,0,0,6,6,6,6,0,0,1.25,1.75,1.25,2.5,0,0,-3.12414,-3.12414,3.12414,-3.12414,0,0,3.12414,3.12414,-3.12414,3.12414,0,0,0,0,0,0,0,0
360,"Celestian_Bubbles_LifeInfused_000",250,0,"Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_000.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_001.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_002.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_003.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_004.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_003.m3",0.2,0.2,0.2,0.2,0.2,0.1,6,6,6,6,6,6,1,0.75,1,1,1,1,-1.02974,-0.593412,-0.506146,-0.279253,-0.401426,-0.20944,0,0.122173,0.191986,0.244346,-0.767945,0.261799,10218481,9952749,11791602,11399415,0,0
361,"Celestian_Bubbles_LifeInfused_001",250,2,"","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_Curly_LifeInfused_008.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_PodSpongyMoist_Green_LifeInfused_001.m3","Art\Terrain\_Celestian\Clutter\Clutter_Celestion_Plant_Curly_LifeInfused_003.m3","","",0.5,0.2,0.2,0.2,0.2,0.1,6,6,6,6,0,0,1.5,1,1,1,0.5,1,3.12414,-2.70526,0,-0.837758,0,0,-3.12414,-2.70526,0,0.925025,0,0,0,4293542859,10679799,0,0,0
