"ID","description","creatureActionSetId","state","event","orderIndex","delayMS","action","actionData00","actionData01","visualEffectId","prerequisiteId"
4614,"",2075,0,0,4,1400,2,1,4,22089,0
4615,"Plasma Birth FX",2076,2,0,0,0,0,0,0,22097,0
4618,"bot Head",2077,2,6,0,0,0,0,0,22108,0
4619,"Unburrow",2078,2,0,0,1500,0,0,0,22118,0
4620,"Enter combat shout",2078,2,2,0,1500,0,0,0,22115,0
4626,"Unburrow Particles",2078,2,0,0,1500,0,0,0,22124,0
4627,"burrow up",2080,2,0,0,0,0,0,0,22125,0
4628,"Burn Body",2047,2,1,0,0,0,0,0,19443,0
4629,"Invisible Body",2047,0,1,1,0,1,0,1,19554,0
4631,"",2082,2,0,0,0,0,0,0,22136,0
4632,"Death Sigils",2083,2,0,0,0,0,0,0,22138,0
4633,"Pollen",2084,2,0,0,0,0,0,0,22137,0
4634,"Any - OnBirth",2085,2,0,0,0,0,0,0,22142,0
4635,"Particle effects",2086,2,0,0,0,0,0,0,22140,0
4636,"stuck in vent",2087,2,0,0,0,0,0,0,22143,0
4639,"Angry Mendroot - Healing Blue Waves",2088,0,0,0,0,0,0,0,21971,0
4640,"Vengeful Mender - Hover_Cast_Upward",2088,0,0,0,0,0,0,0,22156,0
4641,"eye",2089,2,6,0,0,0,0,0,22157,0
4643,"spinning ",2090,2,6,0,0,0,0,0,22166,0
4644,"Sparkles",2090,2,6,0,0,0,0,0,22165,0
4645,"Camara",2091,0,0,0,0,0,0,0,22175,0
4647,"Swarm at Start",2092,2,6,0,0,0,0,0,27002,0
4648,"tar",2093,2,0,0,0,0,0,0,22186,0
4649,"Cheering",2094,2,6,0,2147483647,0,0,0,16956,0
4656,"Head",2096,2,6,0,0,0,0,0,22196,0
4657,"Body",2096,2,6,0,0,0,0,0,22197,0
4658,"Hand LF",2096,2,6,0,0,0,0,0,22200,0
4659,"Body Aura",2096,2,6,0,0,0,0,0,22195,0
4660,"Foot 2 LF",2096,2,6,0,0,0,0,0,22204,0
4661,"Hand RT",2096,2,6,0,0,0,0,0,22199,0
4662,"Foot 1 LF",2096,2,6,0,0,0,0,0,22201,0
4663,"Foot 1 RT",2096,2,6,0,0,0,0,0,22202,0
4664,"Rainbow",2096,2,6,0,0,0,0,0,22194,0
4665,"Foot 2 RT",2096,2,6,0,0,0,0,0,22203,0
4666,"Samu-Samu Mask",2097,2,6,0,0,0,0,0,22198,0
4668,"Point",2098,2,6,0,2700,0,0,0,4823,0
4669,"Beckon",2098,2,6,1,2400,0,0,0,11514,0
4670,"Flex",2098,2,6,2,9000,1,0,0,6706,0
4671,"Laugh",2099,2,6,0,7300,0,0,0,732,0
4672,"No",2099,2,6,1,1200,0,0,0,7490,0
4673,"Shout",2100,2,6,0,2000,0,0,0,21957,0
4674,"Cheer",2100,2,6,1,5200,1,0,0,9828,0
4676,"Cheer",2101,2,6,0,3250,0,0,0,11433,0
4677,"other cheer",2101,2,6,1,3800,1,0,0,14374,0
4679,"OT_Ghost_WTE (Base) [Infinite] ANY",2102,2,6,0,0,0,0,0,14218,0
4680,"OT_GhostField_BLU (Base) [Infinite] ANY",2102,2,6,0,0,0,0,0,8939,0
4681,"Envelop in",2102,0,0,0,0,0,0,0,22211,0
4682,"Clap",2103,2,6,0,5000,0,0,0,14375,0
4683,"Pause",2103,2,6,1,7000,1,0,0,1533,0
4684,"OT_Ghost_WTE (Base) [Infinite] ANY",2102,0,0,0,0,0,0,0,14218,0
4685,"OT_GhostField_BLU (Base) [Infinite] ANY",2102,0,0,0,0,0,0,0,8939,0
4686,"Drink",2104,2,6,0,4800,0,0,0,10744,0
4687,"Sit",2104,2,6,1,6600,1,0,0,15279,0
4688,"Garr_VomitDecal_90d_10mR_GRN_9",2105,2,0,0,0,0,0,0,22218,0
4689,"Shadow_Base_NoDecal_PPL",2106,2,0,0,0,0,0,0,22217,0
4692,"Applaud",2107,2,6,0,4000,0,0,0,5702,0
4693,"Cheer",2107,2,6,1,10000,0,0,0,7162,0
4694,"Cry",2107,2,6,2,10000,1,0,0,6984,0
4695,"OnBirth - OnBirth",2029,2,0,0,0,1,1,0,22222,0
4696,"OnDeath",2029,2,1,0,0,0,0,0,22221,0
4697,"Holographic Effect",2108,0,0,0,0,0,0,0,12398,0
4698,"EyeHead",2029,2,6,0,0,0,0,0,21809,0
4699,"Eye Hand RT",2029,2,6,0,0,0,0,0,21811,0
4700,"OnBirth - EyeHead",2109,2,0,0,0,0,0,0,21809,0
4701,"OnBirth - Eye Hand RT",2109,2,0,0,0,0,0,0,21811,0
4702,"OnBirth - Eye Hand LF",2109,2,0,0,0,0,0,0,21812,0
4703,"OnBirth - OnBirth",2109,2,0,0,0,0,0,0,22222,0
4704,"OnDeath - OnDeath",2109,2,1,0,0,0,0,0,22221,0
4705,"OnDeath - EyeHead",2109,2,1,0,0,0,0,0,21809,0
4707,"OnDeath ~3s delay (infinite) invisible",2109,2,1,0,0,0,0,0,22231,0
4708,"Any - EyeHead",2109,2,6,0,0,0,0,0,21809,0
4709,"Any - Eye Hand RT",2109,2,6,0,0,0,0,0,21811,0
4710,"Any - Eye Hand LF",2109,2,6,0,0,0,0,0,21812,0
4711,"On Birth Anim",2110,0,0,0,3000,0,1,2,22230,0
4713,"Shiny Fever",2070,0,0,0,0,0,0,0,22016,0
4714,"Ghost on Birth",2111,0,0,0,0,0,0,0,14218,0
4715,"Shiny Fever",2111,0,0,0,0,0,0,0,22016,0
4716,"Idle Anim",2110,0,0,1,0,0,1,2,22232,0
4717,"Stand",2099,2,6,2,4000,1,0,0,1468,0
4718,"Holo Effects - Any On Birth",2112,2,0,0,0,0,0,0,22244,0
4719,"Rez In - Any On Birth",2113,2,0,0,0,0,0,0,20331,0
4722,"Oxygen tank",2114,2,6,0,0,0,0,0,22248,0
4723,"Beckoning",2108,0,0,0,0,0,0,0,21998,0
4724,"websack",2115,2,6,0,0,0,0,0,22251,0
4725,"smokybod",2051,2,6,0,0,0,0,0,22252,0
4726,"Dracus - Burrow Up - MBC",2116,0,0,0,0,0,0,0,22125,0
4727,"Wait",2117,2,6,0,0,2,1,3,8500,0
4728,"Attack Telegraph 1",2117,2,6,1,0,5,3500,4000,22268,0
4729,"Fall Down",2118,2,6,1,1367,0,0,0,22257,0
4730,"Jump Up",2118,2,6,2,13333,1,0,0,22258,0
4731,"Attack R2L",2117,2,6,2,0,5,1500,3000,2762,0
4733,"Punch",2119,2,6,0,1000,0,0,0,18009,0
4734,"Stand still",2119,2,6,1,13900,1,0,0,4639,0
4736,"Attack L2R",2117,2,6,3,0,5,1500,3000,18009,0
4738,"Oxygen tank Bubbles",2114,2,6,0,0,0,0,0,22249,0
4739,"Play On Birth",2120,2,0,0,1000,0,0,0,4637,0
4740,"Dig",2121,0,0,0,0,0,0,0,22272,0
4742,"Stand Still",2118,2,6,0,200,0,0,0,1468,0
4743,"foot L",2122,2,6,0,0,0,0,0,22280,0
4744,"base",2122,2,6,0,0,0,0,0,22284,0
4745,"foot r",2122,2,6,0,0,0,0,0,22283,0
4746,"extinguisher body",2123,2,6,0,0,0,0,0,22289,0
4747,"starter flame",2123,2,6,0,0,0,0,0,22285,0
4748,"Ghost",2124,0,0,0,0,0,0,0,22292,0
4749,"Malgrave PC - Dominion S1 - Sand Particles - MRD",2126,2,0,0,0,0,0,0,13692,0
4750,"Add Effects",2125,2,0,0,0,0,0,0,22303,0
4751,"Holographic Effect",2127,0,0,0,0,0,0,0,12398,0
4752,"Flexing",2127,0,0,0,0,0,0,0,12917,0
4753,"Water Spray",2128,2,6,0,0,0,0,0,22340,0
4754,"Water Spray_brn",2129,2,6,0,0,0,0,0,22338,0
4755,"Water Magic",2130,2,6,0,0,0,0,0,22341,0
4756,"Flame Head",2131,2,6,0,0,0,0,0,21984,0
4757,"Flame Hand RT",2131,2,6,0,0,0,0,0,22003,0
4758,"Flame Hand LF",2131,2,6,0,0,0,0,0,21983,0
4759,"Flame Eye LF",2131,2,6,0,0,0,0,0,21982,0
4760,"Flame Eye RT",2131,2,6,0,0,0,0,0,21981,0
4761,"Flame Trail",2131,2,6,0,0,0,0,0,22020,0
4762,"Flame Staff",2131,2,6,0,0,0,0,0,22062,0
4763,"Burn Body",2131,2,1,0,0,0,0,0,19443,0
4764,"Invisible Body",2131,0,1,1,0,1,0,1,19554,0
4767,"sparks",2132,0,0,0,0,0,0,0,19792,0
4769,"Shader",2135,2,6,0,0,0,0,0,22334,0
4770,"Trail",2135,2,6,0,0,0,0,0,22335,0
4771,"Flashlight pose",2136,2,6,1,0,0,0,0,22366,0
4772,"Flashlight",2136,2,6,1,0,0,0,0,22365,0
4773,"Shader",2137,2,6,0,0,0,0,0,22348,0
4774,"Sparkle 1",2137,2,6,0,0,0,0,0,22350,0
4775,"Sparkle 2",2137,2,6,0,0,0,0,0,22351,0
4776,"",2138,2,0,0,0,0,0,0,22355,0
4777,"Stinger",2010,2,0,0,0,0,0,0,22356,0
4778,"Blood Spray 1",2139,2,6,0,0,0,0,0,22378,0
4779,"Drunk_01_YLW (Head) [Infinite] (Any)",2140,2,6,0,0,0,0,0,10791,0
4780,"Mouth_Ooze_GRN.m3 (Mouth) [Infinite]",2140,2,6,0,0,0,0,0,12700,0
4781,"fire trail",2123,2,6,0,0,0,0,0,22020,0
4784,"Blood Spray 2",2139,2,6,0,0,0,0,0,22379,0
4785,"Water Spray_brn Fire",2129,2,6,0,0,0,0,0,22380,0
4786,"Fire",2141,2,6,0,0,0,0,0,22384,0
4791,"wait Random",2136,2,6,0,0,4,2000,5000,0,0
4794,"Apply Vending Machine",2146,2,6,0,0,0,0,0,46391,0
4795,"Apply Vending Machine",2146,2,1,0,0,0,0,0,46391,0
4796,"W2149 - PE390 - Starchaser - WeldPoint - TDG",2147,2,6,0,0,0,0,0,22429,0
4799,"Blue Static",2025,2,0,0,0,0,0,0,21787,0
4800,"Dust Poof",2025,0,0,0,0,0,0,0,21775,0
4801,"Drunk_01_YLW (Head) [Infinite] (Any)",2148,2,6,0,0,0,0,0,10791,0
4803,"Stunned Animation [Infinite]",2148,2,6,0,0,0,0,0,2766,0
4804,"Glowstick Light",2149,2,6,0,0,0,0,0,23580,0
4806,"Glowstick",2149,2,6,0,0,0,0,0,22442,0
4808,"Glowstick",2150,2,6,0,0,0,0,0,22446,0
4810,"Envelop - Derez",2151,2,0,1,0,0,0,0,20262,0
4811,"Spawn In Teleport",2152,0,0,0,29666,0,0,0,18795,0
4812,"Death Anim",2152,0,0,1,0,0,0,0,12001,0
4813,"Walk Anim",2153,2,6,0,0,0,0,0,22460,0
4814,"Dirt Splash",2154,2,0,0,0,0,0,0,22467,0
4815,"Burrow",2154,2,0,0,0,0,0,0,12450,0
4819,"Flashlight",2155,2,6,0,0,0,0,0,22365,0
4820,"Cry Kneeling Emote",2156,0,0,0,0,0,0,0,9361,0
4821,"Websack",2157,2,6,0,0,0,0,0,22498,0
4822,"Holo Projector visual",2158,2,6,0,0,0,0,0,22500,0
4823,"Holding Light Pose",2150,2,6,0,0,0,0,0,22447,0
4824,"Websack Rope",2157,2,6,0,0,0,0,0,22499,0
4825,"Underthrust ",2159,2,6,0,0,0,0,0,22511,0
4826,"Teleport",2151,2,0,0,6000,1,1,0,18361,0
4827,"Teleporter Fluff - NWADV",2160,2,6,0,0,0,0,0,22524,0
4828,"Generic Standing Use [Infinite]",2161,2,6,0,0,0,0,0,1362,0
4829,"Dust_Shed_BRN.m3 (Any)",2162,2,6,0,0,0,0,0,22522,0
4830,"Buff_ElementFire_OGE.m3 (Any)",2162,2,6,0,0,0,0,0,22523,0
4831,"Shadow_Smoke_PlayerDecalOnly_PPL.m3 (Any)",2163,2,6,0,0,0,0,0,20784,0
4832,"Buff_Smoke_RED_14.m3 (Any)",2163,2,6,0,0,0,0,0,11613,0
4833,"Buff_Champ_9.m3 (Any)",2164,2,6,0,0,0,0,0,11067,0
4834,"Fire_Burn_OGE_9.m3 (Any)",2164,2,6,0,0,0,0,0,10381,0
4835,"Air Mouth",2165,2,6,0,0,0,0,0,22550,0
4836,"Air Base",2165,2,6,0,0,0,0,0,22548,0
4838,"drown",2165,2,6,0,0,0,0,0,22551,0
4840,"air bubbles mouth",2167,2,6,0,0,0,0,0,22550,0
4843,"shocking hand",2168,0,0,0,0,0,0,0,22569,0
4844,"shocking hand",2168,0,0,1,0,0,0,0,22570,0
4845,"Esper Shader ",2169,2,0,0,0,0,0,0,19318,0
4846,"OT_Gib_Fire_Lg_OGE.m3 (Any)",2164,2,6,0,0,0,0,0,9013,0
4847,"Shock_Electrocute_BLE (Base) [Infinite] Sound",2170,2,6,0,0,0,0,0,9773,0
4848,"BubbleBase",2167,2,6,0,0,0,0,0,22548,0
4849,"Housing - 1x2 Proto Hazard - GravLift FX - BEAX",2171,2,6,0,0,0,0,0,22601,0
4852,"Water_Ball_Charge FX",2173,2,0,0,0,0,0,0,22631,0
4853,"Buff_ElementWater_Blu.m3",2174,2,0,0,0,0,0,0,22636,0
4855,"Settler Bat Signal",2175,2,0,0,0,0,0,0,22667,0
4860,"Use Anim - IdleOnBirth",2176,0,0,0,0,0,0,0,1362,0
4861,"Use Anim - IdleOnExitCombat",2176,0,3,0,0,0,0,0,1362,0
4863,"Ghost Shader - IdleOnBirth",2176,0,0,0,0,0,0,0,14218,0
4864,"Ghost Shader - IdleOnExitCombat",2176,0,3,0,0,0,0,0,14218,0
4865,"Ghost Shader - AnyAny",2176,2,6,0,0,0,0,0,14218,0
4866,"Spawn in",2177,0,0,0,0,0,0,0,21092,0
4867,"Swirling Petals",2178,2,0,0,0,0,0,0,21974,0
4868,"Model VFX",2179,2,6,0,0,0,0,0,22697,0
4869,"Halon Ring Nitrofen Fish",2180,2,0,0,0,0,0,0,6753,0
4871,"smoke",2182,0,0,1,0,0,0,0,22723,0
4873,"Teleporter_Eldan_Master_GRN",2183,0,0,0,0,0,0,0,17887,0
4875,"Teleporter_Eldan_GeoEmit_ReEntry_GRN",2183,0,0,1,0,0,0,0,22734,0
4876,"Sparks",2184,0,0,1,0,0,0,0,22733,0
4877,"CH746 - Teleport In",2185,2,0,0,0,0,0,0,11770,0
4878,"CH746 - Teleport In",2185,0,0,0,0,0,0,0,11757,0
4879,"CH746 - Teleport In Sound",2185,0,0,0,0,0,0,0,20364,0
4880,"wait",2182,0,0,0,0,4,0,2000,19409,0
4881,"wait",2184,0,0,0,0,4,0,2000,19409,0
4882,"Repair Construct Visual",2186,2,6,0,0,0,0,0,22739,0
4883,"Beam Impact",2187,2,6,0,0,0,0,0,22747,0
4884,"Tech Squares",2187,2,6,0,0,0,0,0,22745,0
4885,"Beam",2187,2,6,0,0,0,0,0,22740,0
4886,"Q4749 - Cargo Lifter - PROP_MISC_01",2188,0,0,0,0,0,0,0,9197,0
4887,"Q4749 - Cargo Lifter - PROP_MISC_02",2188,0,0,0,0,0,0,0,9198,0
4888,"Q4749 - Cargo Lifter - PROP_MISC_03",2188,0,0,0,0,0,0,0,9199,0
4889,"Q4749 - Cargo Lifter - PROP_MISC_04",2188,0,0,0,0,0,0,0,9200,0
4891,"Q6952 incinerate - Torine Blade",2189,0,0,0,0,0,0,0,22784,0
4892,"Q6952 Invisible Torine Blade",2189,0,0,1,4000,0,0,0,22789,0
4893,"Yellow Aura on Birth",2190,2,0,0,0,0,1,0,22808,0
4895,"State 0",2191,2,6,0,0,0,0,0,2481,0
4896,"Plant Prop Visual",1392,2,0,0,0,0,0,0,22812,0
4897,"Blue smoke Visual",1392,2,0,0,0,0,0,0,22823,0
4898,"Pulsing ring on birth",2190,2,0,1,0,0,2,0,22799,0
4899,"Pulsing ring on birth 300 ms delay",2190,2,0,2,0,0,3,0,22818,0
4900,"Pulsing ring on birth 600 MS Delay",2190,2,0,3,0,0,4,0,22819,0
4901,"Pulsing ring on birth 900 MS Delay",2190,2,0,4,0,0,0,0,22820,0
4902,"Death Explosion",2192,2,1,0,0,0,0,0,11876,0
4904,"Birth from Above",2194,2,0,0,0,0,0,0,22833,0
4905,"Drill Swoosh",2194,2,0,0,0,0,0,0,22834,0
4912,"Scan Sphere",2195,2,6,0,0,0,0,0,22839,0
4913,"Water Spray",2194,2,0,0,0,0,0,0,22836,0
4914,"Stasis Dead",2195,2,6,0,0,0,0,0,21380,0
4915,"Decal Smolder",2196,2,0,0,0,0,0,0,22842,0
4916,"Birth from Above",2197,2,0,0,0,0,0,0,22833,0
4917,"Drill Swoosh",2197,2,0,0,0,0,0,0,22834,0
4918,"Water Explo",2197,2,0,0,0,0,0,0,22843,0
4920,"Base Hologram",2195,2,6,0,0,0,0,0,20899,0
4921,"Base Hologram",2195,2,6,0,0,0,0,0,20846,0
4923,"Torine Walking vfx",2198,2,0,0,0,1,2,0,24966,0
4924,"Q6995 Godwood Primal Life - Celestion - T3",2199,2,0,0,0,0,0,0,22850,0
4925,"Fire",2196,2,0,0,0,0,0,0,22855,0
4928,"Explosion",2196,2,0,0,0,0,0,0,22840,0
4929,"Spawn visual",2201,2,0,0,500,0,1,0,16403,0
4930,"Torine Walking vfx",2201,2,0,1,0,1,2,0,17743,0
4932,"",2203,0,0,0,0,0,0,0,11757,0
4933,"",2203,0,0,0,0,0,0,0,11770,0
4934,"Stealth Shader, On Birth Any",2204,2,6,0,2000,0,1,0,18005,0
4935,"",2204,2,0,0,1000,0,0,0,11757,0
4936,"",2204,2,0,0,1000,0,0,0,11770,0
4937,"Cheer",2205,0,6,2,0,5,2000,4000,4437,0
4938,"Cheer",2205,0,6,1,0,5,2000,4000,22900,0
4941,"Delay",2205,0,6,0,0,2,1,5,19409,0
4943,"Delay",2206,0,6,0,0,2,1,5,19409,0
4944,"Cheer",2206,0,6,1,0,5,2000,4000,19407,0
4945,"Cheer",2206,0,6,2,0,5,2000,4000,7558,0
4946,"e1573 - Volume Effects Unit - StormtalonEvent",2020,2,6,0,0,0,0,0,22918,0
4947,"Loot Anim",685,2,6,0,0,0,0,0,14121,0
4948,"Vulnerable Loop",2207,2,6,0,0,0,0,0,6305,0
4949,"OT_Ghost_WTE (Base) [Infinite] ANY",2208,2,6,0,0,0,0,0,14218,0
4950,"OT_Shadow_Smoke_02_PPL.m3 (Base) [Infinite] ANY",2208,2,6,0,0,0,0,0,20927,0
4951,"Summon VFX",2209,2,6,0,0,0,0,0,22965,0
4952,"Teleporter_Eldan_Master_GRN",2210,0,0,1,0,0,0,0,17887,0
4953,"Teleporter_Eldan_GeoEmit_ReEntry_GRN",2210,0,0,2,0,0,0,0,22734,0
4954,"OnBirth - Apply Turret VFX",2210,2,6,0,0,0,0,0,22977,0
4955,"Q6306 - Livingroot Mender - AKS",2211,0,0,0,0,0,0,0,22205,0
4956,"Repaired Glow",2212,2,6,0,0,0,0,0,23063,0
4957,"Repaired Glow",2213,2,6,0,0,0,0,0,0,19354
4958,"",2214,0,0,0,0,0,0,0,13912,0
4959,"OT_Esper_Shader_Override_YLW.m3 (Base) [Infinite]",2215,2,6,0,0,0,0,0,23062,0
4961,"Attack R2L",2216,2,6,2,0,5,1333,1333,2762,0
4962,"Attack L2R",2216,2,6,1,0,5,1333,1333,18009,0
4963,"Ready",2216,2,6,3,0,5,4000,4000,16372,0
4964,"Fire_Cylinder_OGE.m3 inf/fx_misc_06 - twh",2217,2,6,0,0,0,0,0,23069,0
4965,"Shadow_Smoke_PPL.m3 inf/base - twh",2217,2,6,0,0,0,0,0,23071,0
4966,"Random Pick",2216,2,6,0,0,2,1,3,8500,0
4967,"aura light",2218,0,0,0,0,0,0,0,4700,0
4968,"Drool",2219,2,6,0,0,0,0,0,1362,0
4969,"Poke",2220,2,6,0,0,0,0,0,23076,0
4970,"Housing - 1x2 Robot Workshop - Bot Spawn - BEAX",2221,2,0,0,0,0,0,0,21626,0
4971,"Housing - 1x1 Cubig Feed - Bigpig Spawn - BEAX",2222,2,0,0,0,0,0,0,21587,0
4972,"Empty",2223,0,0,0,0,4,1000,5000,19409,0
4973,"Float 10 seconds",2223,0,0,1,0,0,0,0,23092,0
4974,"Float death",2223,0,0,2,10000,1,1,1,23093,0
4975,"Invisible Unit - FX",2224,2,0,0,0,0,0,0,7769,0
4976,"Default_Birth",2225,2,0,0,2000,0,0,0,21481,0
4977,"AP_State0_State1 to AP_State1_Idle",2225,2,0,1,18000,4,0,4000,23112,0
4978,"AP_State1_AP_State0 to AP_State0_Idle",2225,2,0,2,2000,0,0,0,23113,0
4981,"AP_State0_State2 to AP_State2_Idle",2227,2,0,0,0,0,0,0,23132,0
4983,"Running Visual",2228,2,6,0,0,0,0,0,10344,0
4984,"Green Fire",2229,2,6,0,0,0,0,0,34200,0
4987,"Generic Lopp Use",2230,0,0,0,0,0,0,0,1244,0
4989,"",2231,2,6,0,0,0,0,0,34199,0
4990,"Blue Light",2232,0,4,0,0,0,0,0,14804,0
4991,"Blue Light",2232,0,0,0,0,0,0,0,14804,0
4992,"Blue Light",2232,2,6,0,0,0,0,0,14804,0
4993,"Rootbrute Burrow Up",2233,2,2,0,0,0,0,0,18044,0
4994,"Ship_Landing_01",2234,0,0,0,15000,0,0,0,23147,0
4995,"Ship_Idle",2234,0,0,1,30000,0,0,0,23146,0
4996,"Ship_Takeoff_01",2234,0,0,2,13333,0,0,0,23145,0
4997,"Telepot In",2235,0,0,0,0,0,0,0,18361,0
4998,"Telepot Out",2235,2,1,0,0,0,0,0,23637,0
4999,"Water Splash FX",2236,0,0,0,0,0,0,0,23176,0
5000,"Teleport In",2237,2,2,0,0,0,0,0,23177,0
5001,"W1079 - Witch Giant Birth",2238,2,2,0,0,0,0,0,8496,0
5002,"Gorgonoth Birth",2239,2,2,0,0,0,0,0,14722,0
5003,"On birth - start burrowed",2240,2,2,0,0,0,0,0,9567,0
5004,"Birthing",2241,2,2,0,0,0,0,0,17514,0
5005,"Smoke birth",2241,2,2,0,0,0,0,0,21005,0
5006,"Buzzbing Pollen Left",2242,0,2,0,0,0,0,0,14854,0
5007,"Buzzbing Pollen Right",2242,2,2,0,0,0,0,0,14855,0
5008,"unburrow on birth",2243,2,2,0,0,0,0,0,18485,0
5009,"Eyewash Dispenser Birth Visual - SPB",2244,2,0,0,0,0,0,0,10454,0
5010,"Burrow UP",2245,2,2,0,0,0,0,0,21005,0
5011,"Geyser FX",2246,0,0,0,0,0,0,0,23183,0
5012,"",2233,2,2,0,0,0,0,0,21005,0
5014,"",2233,2,2,0,0,0,0,0,23177,0
5015,"Summon",1449,0,0,0,0,0,0,0,23192,0
5016,"Fire Hand",2247,2,6,0,0,0,0,0,23189,0
5017,"Pose",2247,2,6,0,0,0,0,0,23193,0
5018,"",2239,2,2,0,0,0,0,0,23177,0
5019,"",2239,2,2,0,0,0,0,0,21005,0
5020,"Summon",1448,0,0,0,0,0,0,0,23192,0
5021,"",2240,2,2,0,0,0,0,0,23177,0
5022,"Summon",1450,0,0,0,0,0,0,0,23192,0
5023,"Summon",1451,0,0,0,0,0,0,0,23192,0
5024,"",2240,0,0,0,0,0,0,0,0,0
5025,"Summon",1452,0,0,0,0,0,0,0,23192,0
5026,"",2245,2,2,0,0,0,0,0,23177,0
5027,"",2245,2,1,0,0,0,0,0,0,0
5028,"Summon",1453,0,0,0,0,0,0,0,23192,0
5029,"Summon",1454,0,0,0,0,0,0,0,23192,0
5030,"Summon",1455,0,0,0,0,0,0,0,23192,0
5031,"Summon",1456,0,0,0,0,0,0,0,23192,0
5032,"Paper",2248,2,6,0,0,0,0,0,23195,0
5033,"Holding Pose",2248,2,6,0,0,0,0,0,23196,0
5035,"Default_Mount_ride_medium",2250,2,6,0,0,0,0,0,23201,0
5036,"Looting",2251,2,6,0,0,0,0,0,22070,0
5037,"Q6673 Burning",2252,0,0,0,0,0,0,0,23205,0
5038,"Q6673 Burning",2252,0,0,0,0,0,0,0,23205,0
5039,"stasis",2253,2,6,0,0,0,0,0,23214,0
5040,"hologram2",2253,2,6,0,0,0,0,0,21970,0
5041,"Birth Animation",2254,0,0,0,0,0,0,0,23215,0
5042,"hologram",2253,2,6,0,0,0,0,0,21963,0
5043,"Carry Animation",2255,0,0,0,0,0,0,0,15235,0
5044,"Carrying Bomb",2255,0,0,0,0,0,0,0,23220,0
5045,"taxi mount",2256,2,6,0,0,0,0,0,23226,0
5046,"Point",2257,2,6,0,2700,0,0,0,4823,0
5047,"Beckon",2257,2,6,1,2400,0,0,0,11514,0
5048,"Flex",2257,2,6,2,9000,1,0,0,6706,0
5049,"Any - OnBirth",2258,2,0,0,10000,1,0,0,23229,0
5051,"Beam",2259,0,0,0,0,0,0,0,15260,0
5054,"Bubble",2262,0,0,0,0,0,0,0,23254,0
5055,"FX",2262,0,0,0,0,0,0,0,23256,0
5056,"Birth in",2263,0,0,0,0,0,0,0,23261,0
5057,"Birth",2264,0,0,0,0,0,0,0,23262,0
5058,"Birth",2265,0,0,0,0,0,0,0,23272,0
5059,"Birth",2265,0,0,0,0,0,0,0,23273,0
5060,"Generic_Hand_RED",2266,0,0,0,0,0,0,0,18539,0
5061,"Aura_Light_RED",2266,0,0,0,0,0,0,0,4700,0
5066,"e166 - Featherlight Totem FX - Torine Sanctuary",2268,2,6,0,0,0,0,0,23302,0
5067,"Hologram Shader",2269,2,6,0,0,0,1,0,20846,0
5069,"Weeping",1181,2,6,0,0,0,0,0,23320,0
5070,"",2131,0,0,0,0,0,0,0,23761,0
5071,"",2131,0,0,0,0,0,0,0,22329,0
5072,"Flame Head",2131,2,0,0,0,0,0,0,21984,0
5073,"Flame Hand RT",2131,2,0,0,0,0,0,0,22003,0
5074,"Flame Hand LF",2131,2,0,0,0,0,0,0,21983,0
5075,"Flame Eye LF",2131,2,0,0,0,0,0,0,21982,0
5076,"Flame Eye RT",2131,2,0,0,0,0,0,0,21981,0
5077,"Flame Trail",2131,2,0,0,0,0,0,0,22020,0
5078,"Flame Staff",2131,2,0,0,0,0,0,0,22062,0
5081,"Birth",2272,0,0,0,0,0,0,0,23338,0
5084,"Lopp Dance",2275,2,6,0,0,0,0,0,23356,0
5085,"Lopp Dance",2276,2,6,0,0,0,0,0,23356,0
5087,"Hologram",2276,2,6,0,0,0,0,0,24490,0
5088,"Fabulous Dance Moves",2277,2,6,0,0,0,0,0,23364,0
5089,"Aurin Dance",2278,2,6,0,0,0,0,0,23364,0
5091,"Hologram",2278,2,6,0,0,0,0,0,24490,0
5094,"Relic in Hand",2280,2,6,0,0,0,0,0,23363,0
5095,"Loot Pose",2280,2,6,0,0,0,0,0,14121,0
5096,"Sparks_GRN",2280,2,6,0,0,0,0,0,23365,0
5098,"HologramBase_Aura_FX",2281,2,0,0,0,1,1,0,12397,0
5100,"Death",2281,2,0,1,0,0,0,0,8442,0
5101,"Speedboy Effect",2282,2,6,0,0,0,0,0,23370,0
5102,"State 0 Idle",2283,2,6,0,0,0,0,0,12151,0
5103,"State 1 Idle",2284,2,6,0,0,0,0,0,8898,0
5104,"State 2 Idle",2285,2,6,0,0,0,0,0,2250,0
5105,"Housing - 1x1 Cubig Feed - Cubig Hoverboard- BEAX",2286,2,0,0,0,0,0,0,23373,19587
5107,"Unstealth",2287,2,2,0,0,0,0,0,17923,0
5108,"Landing Anim",2288,0,0,0,0,0,0,0,21647,0
5109,"Salute Anim",2289,0,0,0,2500,0,0,0,21693,0
5111,"Housing - 1x1 Cubig Feed - Explode - BEAX",2286,2,1,0,0,0,0,0,23375,0
5113,"explosion",2290,0,0,0,0,0,0,0,23383,0
5114,"Bottle in Hand",2291,2,6,0,0,0,0,0,23184,0
5115,"loot Anim",2291,2,6,0,0,0,0,0,14121,0
5117,"fire 1",2290,0,0,0,0,0,0,0,23391,0
5118,"fire 2",2290,0,0,0,0,0,0,0,23392,0
5119,"HologramBase_Aura_FX",2292,0,0,0,0,0,0,0,12398,0
5121,"Laser Buff",2292,0,0,0,0,0,0,0,23398,0
