"ID","localizedTextIdTitle","localizedTextIdText","flags","conLevel","type","preq_level","preq_flags","preq_quest0","preq_quest01","preq_quest02","preq_race","preq_item","questPlayerFactionEnum","worldZoneId","localizedTextIdCompletionOverride","reward_xpOverride","reward_cashOverride","pushed_itemId0","pushed_itemId01","pushed_itemId02","pushed_itemId03","pushed_itemId04","pushed_itemId05","pushed_itemCount0","pushed_itemCount01","pushed_itemCount02","pushed_itemCount03","pushed_itemCount04","pushed_itemCount05","objective0","objective01","objective02","objective03","objective04","objective05","localizedTextIdGiverTextUnknown","localizedTextIdGiverTextAccepted","localizedTextIdReceiverTextAccepted","localizedTextIdReceiverTextAchieved","localizedTextIdGiverSayAccepted","localizedTextIdReceiverSayCompleted","preq_class","groupId","factionIdPreq0","factionIdPreq01","factionIdPreq02","factionLevelPreq0","factionLevelPreq01","factionLevelPreq02","factionLevelCompPreq0","factionLevelCompPreq01","factionLevelCompPreq02","questIdExclusionPreq0","questIdExclusionPreq1","questIdExclusionPreq2","localizedTextIdAcceptResponse","localizedTextIdCompleteResponse","WorldLocation2IdReceiver","worldLocation2IdAltReceiver00","worldLocation2IdAltReceiver01","worldLocation2IdAltReceiver02","prerequisiteIdAltReceiver00","prerequisiteIdAltReceiver01","prerequisiteIdAltReceiver02","questDirectionIdAltReceiver00","questDirectionIdAltReceiver01","questDirectionIdAltReceiver02","localizedTextIdCompletedSummary","localizedTextIdGiverIncompleteResponse","localizedTextIdReceiverIncompleteResponse","quest2DifficultyId","maxTimeAllowedMS","prerequisiteId","questShareEnum","subMissionPathType","localizedTextIdCompletedObjectiveShort","quest2SubTypeId","localizedTextIdMoreInfoSay00","localizedTextIdMoreInfoSay01","localizedTextIdMoreInfoSay02","localizedTextIdMoreInfoSay03","localizedTextIdMoreInfoSay04","localizedTextIdMoreInfoText00","localizedTextIdMoreInfoText01","localizedTextIdMoreInfoText02","localizedTextIdMoreInfoText03","localizedTextIdMoreInfoText04","virtualItemIdPushed00","virtualItemIdPushed01","virtualItemIdPushed02","virtualItemIdPushed03","virtualItemPushedCount00","virtualItemPushedCount01","virtualItemPushedCount02","virtualItemPushedCount03","virtualItemPushedObjectiveFlagsEnum00","virtualItemPushedObjectiveFlagsEnum01","virtualItemPushedObjectiveFlagsEnum02","virtualItemPushedObjectiveFlagsEnum03","questDirectionIdCompletion","faction2IdRewardReputation00","faction2IdRewardReputation01","rewardReputationOverride00","rewardReputationOverride01","questCategoryId","localizedTextIdGiverSayDecline","periodicQuestGroupId","periodicQuestWeight","questRepeatPeriodEnum","questContentFinderTypeEnum","groupSize"
7282,315144,342667,8,15,5,10,0,0,0,0,0,0,0,122,342675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342665,342666,347200,342669,0,342670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342671,342672,17387,0,0,0,0,0,0,0,0,0,342668,453402,453403,6,0,35269,0,4294967295,342676,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7283,315147,384344,8,15,5,10,0,0,0,0,0,0,1,2191,384379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384359,384360,476418,384369,0,384370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384313,384319,32850,0,0,0,0,0,0,0,0,0,384341,686249,686250,6,0,35269,0,4294967295,384380,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7284,315148,384269,8,15,5,10,0,0,0,0,0,0,1,2191,384243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384284,384285,476455,384299,0,384300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384253,384258,33589,0,0,0,0,0,0,0,0,0,384273,686251,686252,6,0,35269,0,4294967295,384244,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7285,315149,384166,8,15,5,10,0,0,0,0,0,0,1,2191,384224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384177,384178,517726,384206,0,384207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384185,384191,32853,0,0,0,0,0,0,0,0,0,384167,686253,686254,6,0,35269,0,4294967295,384225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7286,315150,342851,8,15,5,10,0,0,0,0,0,0,0,137,343178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342853,342854,470052,342857,0,342858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342909,342910,21046,0,0,0,0,0,0,0,0,0,342852,686255,686256,6,0,35269,1,4294967295,343179,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7287,315151,343212,8,15,5,10,0,0,0,0,0,0,0,137,343283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343248,343249,470317,343250,0,470318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343251,343252,29397,0,0,0,0,0,0,0,0,0,343264,686257,686258,6,0,35269,1,4294967295,343284,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7288,315152,343295,8,15,5,10,0,0,0,0,0,0,0,137,343306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343288,343289,470325,343352,0,343353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343308,343309,29215,0,0,0,0,0,0,0,0,0,343299,686259,686260,6,0,35269,1,4294967295,343307,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7289,315154,323590,8,15,5,10,0,0,0,0,0,0,1,137,323632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323598,342768,472031,323611,323603,323615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323620,323621,28134,0,0,0,0,0,0,0,0,0,323594,686261,686262,6,0,35269,1,4294967295,323633,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323607,0,1,1,5,0
7290,315155,323522,8,15,5,10,0,0,0,0,0,0,1,137,323576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323540,342769,472023,323564,323548,323568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323556,323560,28165,0,0,0,0,0,0,0,0,0,323523,686263,686264,6,0,35269,1,4294967295,323577,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323552,0,1,1,5,0
7291,315156,323442,8,15,5,10,0,0,0,0,0,0,1,137,323491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323457,342778,472032,323467,323462,323472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323482,323485,28135,0,0,0,0,0,0,0,0,0,323451,686265,686266,6,0,35269,1,4294967295,323492,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7292,315158,334979,0,10,5,10,0,0,0,0,0,0,0,248,334970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13340,0,0,0,0,0,334989,342259,469667,335008,334999,335011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334993,335015,28009,0,0,0,0,0,0,0,0,0,334983,686267,686268,6,0,8860,1,4294967295,334971,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,335004,0,1,1,5,0
7293,315175,335177,0,10,5,10,0,0,0,0,0,0,0,248,341294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13341,0,0,0,0,0,335185,342264,470142,335210,335191,335215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335202,335203,28195,0,0,0,0,0,0,0,0,0,335181,686269,686270,6,0,8860,1,4294967295,341295,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,335207,0,1,1,5,0
7294,315176,323075,0,10,5,10,0,0,0,0,0,0,0,248,323083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13342,0,0,0,0,0,323077,342277,470630,323079,323078,323080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323081,323082,28013,0,0,0,0,0,0,0,0,0,323076,0,0,6,0,8860,1,4294967295,323084,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7295,315195,322419,8,10,5,10,0,0,0,0,0,0,1,483,322429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322421,342021,322424,322425,322422,322426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322427,322428,24989,0,0,0,0,0,0,0,0,0,322420,695631,695632,6,0,8860,0,4294967295,322430,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,322423,0,1,1,5,0
7296,315196,322439,8,10,5,10,0,0,0,0,0,0,1,483,322449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322441,342028,322444,322445,322442,322446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322447,322448,18135,40950,0,0,0,0,0,0,0,0,322440,695633,695634,6,0,8860,0,4294967295,322450,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,322443,0,1,1,5,0
7297,315197,322240,8,10,5,10,0,0,0,0,0,0,1,483,322248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322242,342215,472849,322244,322243,322245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322246,322247,24993,0,0,0,0,0,0,0,0,0,322241,695636,695637,6,0,8860,0,4294967295,322249,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7298,315198,331349,8,10,5,10,0,0,0,0,0,0,1,37,332135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331355,342498,332129,332130,331359,332134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473363,473364,28089,0,0,0,0,0,0,0,0,0,331351,695638,695639,6,0,8860,0,4294967295,342499,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,331368,0,1,1,5,0
7299,315199,333427,8,10,5,10,0,0,0,0,0,0,1,37,333413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333910,333911,473367,333914,333912,333915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333916,333917,28757,0,0,0,0,0,0,0,0,0,333431,695640,695641,6,0,8860,0,4294967295,333414,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,333913,0,1,1,5,0
7300,315201,332390,8,10,5,10,0,0,0,0,0,0,1,37,332902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332404,342518,473370,332897,332410,332898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332583,332584,28093,0,0,0,0,0,0,0,0,0,332397,695642,695643,6,0,8860,0,4294967295,332903,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7301,315202,384345,8,15,5,10,0,0,0,0,0,0,1,2191,384377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384361,384362,476419,384371,0,384372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384314,384318,32850,0,0,0,0,0,0,0,0,0,384349,686271,686272,6,0,35273,0,4294967295,384378,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7302,315203,384270,8,15,5,10,0,0,0,0,0,0,1,2191,384245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384286,384287,476456,384304,0,384305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384252,384259,33589,0,0,0,0,0,0,0,0,0,384274,686273,686274,6,0,35273,0,4294967295,384246,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7303,315205,384168,8,15,5,10,0,0,0,0,0,0,1,2191,384227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384174,384175,476884,384208,0,384209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384186,384190,32854,0,0,0,0,0,0,0,0,0,384169,686275,686276,6,0,35273,0,4294967295,384228,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7304,315207,342873,8,15,5,10,0,0,0,0,0,0,0,137,343180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342883,342884,470333,342885,0,342886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342911,342912,21046,0,0,0,0,0,0,0,0,0,342874,686277,686278,6,0,35273,1,4294967295,343181,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7305,315208,343213,8,15,5,10,0,0,0,0,0,0,0,137,343262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343255,343256,470339,343257,0,343258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343259,343260,29397,0,0,0,0,0,0,0,0,0,343265,686279,686280,6,0,35273,1,4294967295,343263,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7306,315209,343296,8,15,5,10,0,0,0,0,0,0,0,137,343316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343290,343291,470364,343329,0,343330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343314,343315,29216,0,0,0,0,0,0,0,0,0,343300,686281,686282,6,0,35273,1,4294967295,343317,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7307,315210,323591,8,15,5,10,0,0,0,0,0,0,1,137,323634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323600,342780,472034,323612,323604,323616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323622,323623,28134,0,0,0,0,0,0,0,0,0,323595,686283,686284,6,0,35273,1,4294967295,323635,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323608,0,1,1,5,0
7308,315211,323528,8,15,5,10,0,0,0,0,0,0,1,137,323573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323541,342782,472035,323565,323549,323569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323557,323561,28165,0,0,0,0,0,0,0,0,0,323524,686286,686287,6,0,35273,1,4294967295,323574,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323553,0,1,1,5,0
7309,315215,323443,8,15,5,10,0,0,0,0,0,0,1,137,323494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323458,342784,472038,323468,323463,323474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323481,323486,28136,0,0,0,0,0,0,0,0,0,323452,686289,686290,6,0,35273,1,4294967295,323495,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7310,315252,334980,0,10,5,10,0,0,0,0,0,0,0,248,334968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358,0,0,0,0,0,334991,342260,469688,335009,335001,335010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334992,335014,28009,0,0,0,0,0,0,0,0,0,334984,686291,686292,6,0,9326,1,4294967295,334969,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,335005,0,1,1,5,0
7311,315253,335178,0,10,5,10,0,0,0,0,0,0,0,248,335274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13359,0,0,0,0,0,335186,342265,470141,335209,335196,335216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335197,335204,28195,0,0,0,0,0,0,0,0,0,335182,686298,686299,6,0,9326,1,4294967295,335275,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,335208,0,1,1,5,0
7312,315254,323086,0,10,5,10,0,0,0,0,0,0,0,248,323094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13360,0,0,0,0,0,323088,342279,469494,323090,323089,323091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323092,323093,28014,0,0,0,0,0,0,0,0,0,323087,686300,0,6,0,9326,1,4294967295,323095,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,335259,0,1,1,5,0
7313,315255,322250,0,10,5,10,0,0,0,0,0,0,1,483,322258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361,0,0,0,0,0,322252,342022,322437,322254,322253,322255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322256,322257,24989,0,0,0,0,0,0,0,0,0,322251,695644,695645,6,0,9326,0,4294967295,322259,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,322436,0,1,1,5,0
7314,315256,322461,0,10,5,10,0,0,0,0,0,0,1,483,322469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13362,0,0,0,0,0,322462,342029,472707,322467,322463,322468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322464,472827,18135,40950,0,0,0,0,0,0,0,0,361227,695647,695648,6,0,9326,0,4294967295,322470,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7315,315257,322262,0,10,5,10,0,0,0,0,0,0,1,483,322271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13363,0,0,0,0,0,322264,342216,472526,322267,322265,322268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322269,322270,25939,0,0,0,0,0,0,0,0,0,322263,695652,695653,6,0,9326,0,4294967295,322272,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7316,315316,331327,0,10,5,10,0,0,0,0,0,0,1,37,331344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13364,0,0,0,0,0,331332,342500,331335,331336,331333,331337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452910,452922,28089,0,0,0,0,0,0,0,0,0,331331,452920,452921,6,0,9326,0,4294967295,331345,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,331334,0,1,1,5,0
7317,315317,333428,0,10,5,10,0,0,0,0,0,0,1,37,333415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13365,0,0,0,0,0,333924,333925,452924,333928,333926,333929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,333931,28757,0,0,0,0,0,0,0,0,0,333432,452925,452926,6,0,9326,0,4294967295,333416,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,333927,0,1,1,5,0
7318,315318,331325,0,10,5,10,0,0,0,0,0,0,1,37,332983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13366,0,0,0,0,0,332400,342519,452917,333128,332401,333129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332664,332665,28094,0,0,0,0,0,0,0,0,0,331326,452918,452919,6,0,9326,0,4294967295,333054,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7319,315319,384346,32,15,5,10,0,0,0,0,0,0,1,2191,384375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13367,0,0,0,0,0,384363,384364,476420,384373,0,384374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384315,384316,32850,0,0,0,0,0,0,0,0,0,384350,686301,686302,6,0,35278,0,4294967295,384376,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7320,315321,384271,32,15,5,10,0,0,0,0,0,0,1,2191,384247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13368,0,0,0,0,0,384288,384289,476460,384308,0,384309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384249,384261,33589,0,0,0,0,0,0,0,0,0,384276,686304,686305,6,0,35278,0,4294967295,384248,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7321,315322,384170,32,15,5,10,0,0,0,0,0,0,1,2191,384229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13369,0,0,0,0,0,384173,384176,476883,384218,0,384219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384187,384188,32855,0,0,0,0,0,0,0,0,0,384171,686306,686307,6,0,35278,0,4294967295,384230,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7322,315326,342891,0,15,5,10,0,0,0,0,0,0,0,137,342917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13370,0,0,0,0,0,342894,342895,470535,342896,0,342897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342915,342916,21046,0,0,0,0,0,0,0,0,0,342892,686311,686312,6,0,35278,1,4294967295,342918,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7323,315327,343214,0,15,5,10,0,0,0,0,0,0,0,137,343273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13371,0,0,0,0,0,343267,343268,470538,343269,0,343270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343271,343272,29397,0,0,0,0,0,0,0,0,0,343266,686315,686316,6,0,35278,1,4294967295,343274,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7324,315328,343297,0,15,5,10,0,0,0,0,0,0,0,137,343323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13372,0,0,0,0,0,343292,343293,470868,343575,0,343576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343327,343328,29217,0,0,0,0,0,0,0,0,0,343301,686317,686318,6,0,35278,1,4294967295,343324,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7325,315329,323592,0,15,5,10,0,0,0,0,0,0,1,137,323636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13388,0,0,0,0,0,323601,342787,472042,323613,323605,323617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323624,323625,28134,0,0,0,0,0,0,0,0,0,323596,686322,686323,6,0,35278,1,4294967295,323637,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323609,0,1,1,5,0
7326,315330,323529,0,15,5,10,0,0,0,0,0,0,1,137,323571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13389,0,0,0,0,0,323542,342789,472043,323566,323550,323570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323558,323562,28165,0,0,0,0,0,0,0,0,0,323527,686324,686325,6,0,35278,1,4294967295,323572,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,323554,0,1,1,5,0
7327,315331,323444,0,15,5,10,0,0,0,0,0,0,1,137,323497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13390,0,0,0,0,0,323459,342807,472046,323470,323464,323473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323483,323487,28137,0,0,0,0,0,0,0,0,0,323455,686327,686328,6,0,35278,1,4294967295,323498,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,53,0,0,1,1,5,0
7331,316427,318177,8,25,0,22,0,0,0,0,0,0,0,143,316548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,13401,0,0,0,0,316513,426826,426827,316516,0,316517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316515,316550,37350,0,0,0,0,0,0,0,0,0,318178,529167,529168,3,0,0,1,4294967295,316549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,905,0,0,0,40,0,0,1,0,0,0
7332,316428,321327,8,25,0,22,0,0,0,0,0,0,1,143,316614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13404,13405,0,0,0,0,316605,426283,426284,316606,0,316607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316603,316604,27991,0,0,0,0,0,0,0,0,0,321328,529474,529475,3,0,0,1,4294967295,316615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,919,0,0,0,40,0,0,1,0,0,0
7335,316652,316653,8,41,11,38,4,0,0,0,0,19440,2,1890,316672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316655,316656,0,316658,316657,316659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316660,316661,27254,0,0,0,0,0,0,0,0,0,316654,0,0,1,0,0,0,4294967295,316681,82,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,1,0,0,0,4294967295,4294967295,4294967295,4294967295,0,909,922,0,0,46,0,0,1,0,0,0
